,hhid,longitude,latitude,altitude,kebele
1687,DT1202144,37.90863,12.95207,2380,DT12
1688,DT1202143,37.909,12.94741,2400,DT12
1689,DT1202142,37.90895,12.94754,2400,DT12
1690,DT1202141,37.944,12.94692,2408,DT12
1691,DT1202140,37.90834,12.94682,2401,DT12
1692,DT1202139,37.90936,12.94752,2394,DT12
1693,DT1202138,37.90824,12.95078,2391,DT12
1694,DT1202137,37.90931,12.94765,2400,DT12
1695,DT1202136,37.90957,12.94758,2393,DT12
1696,DT1202135,37.90824,12.95077,2391,DT12
1697,DT1202134,37.90985,12.94721,2387,DT12
1698,DT1202133,37.91003,12.94763,2387,DT12
1699,DT1202132,37.90977,12.94758,2387,DT12
1700,DT1202131,37.91026,12.94772,2378,DT12
1701,DT1202130,37.91027,12.94782,2382,DT12
1702,DT1202129,37.09919,12.94855,2085,DT12
1703,DT1202128,37.9092,12.949,2380,DT12
1704,DT1202127,37.90894,12.94889,2385,DT12
1705,DT1202126,37.90891,12.94895,2386,DT12
1706,DT1202125,37.90868,12.94937,2387,DT12
1707,DT1202124,37.90868,12.94906,2388,DT12
1708,DT1202123,37.90821,12.94999,2394,DT12
1709,DT1202122,37.90826,12.95077,2570,DT12
1710,DT1202121,37.9063,12.95043,2373,DT12
1711,DT1202120,37.90979,12.95054,2378,DT12
1712,DT1202119,37.91179,12.94785,2362,DT12
1713,DT1202118,37.9091,12.9499,2382,DT12
1714,DT1202507,37.91006,12.95054,2370,DT12
1715,DT1202117,37.9091,12.94981,2377,DT12
1716,DT1202116,37.90911,12.94988,2380,DT12
1717,DT1202115,37.90921,12.9498,2375,DT12
1718,DT1202311,37.90952,12.94938,2376,DT12
1719,DT1202114,37.90924,12.94973,2376,DT12
1720,DT1202113,37.90913,12.94959,2378,DT12
1721,DT1202112,37.90936,12.94954,2377,DT12
1722,DT1202111,37.90937,12.94951,2378,DT12
1723,DT1202109,37.90939,12.94912,2376,DT12
1724,DT1202108,37.90958,12.94927,2375,DT12
1725,DT1202107,37.90964,12.9492,2373,DT12
1726,DT1202106,37.90976,12.94937,2370,DT12
1727,DT1202105,37.90976,12.94932,2365,DT12
1728,DT1202104,37.90981,12.94929,2368,DT12
1729,DT1202339,37.90975,12.94947,2367,DT12
1730,DT1202508,37.91072,12.9498,2367,DT12
1731,DT1202536,37.91072,12.94983,2369,DT12
1732,DT1202103,37.90978,12.94914,2370,DT12
1733,DT1202102,37.90986,12.94895,2370,DT12
1734,DT1202353,37.9099,12.94894,2368,DT12
1735,DT1202352,37.90995,12.94868,2361,DT12
1736,DT1202101,37.90977,12.9486,2373,DT12
1737,DT1202100,37.89994,12.97378,2475,DT12
1738,DT1202099,37.90671,12.95648,2384,DT12
1739,DT1202098,37.90662,12.9561,2391,DT12
1740,DT1202097,37.90642,12.95608,2380,DT12
1741,DT1202096,37.90642,12.95605,2381,DT12
1742,DT1202342,37.90711,12.95691,2386,DT12
1743,DT1202095,37.9063,12.95623,2383,DT12
1744,DT1202094,37.90543,12.95681,2374,DT12
1745,DT1202341,37.90688,12.95753,2381,DT12
1746,DT1202093,37.9059,12.95697,2577,DT12
1747,DT1202512,37.90754,12.995835,2383,DT12
1748,DT1202092,37.90688,12.95762,2383,DT12
1749,DT1202091,37.90753,12.95711,2382,DT12
1750,DT1202486,37.90828,12.95788,2538,DT12
1751,DT1202090,37.90782,12.95599,2362,DT12
1752,DT1202089,37.90798,12.95502,2368,DT12
1753,DT1202088,37.90797,12.95358,2363,DT12
1754,DT1202087,37.90764,12.95338,2365,DT12
1755,DT1202334,37.90683,12.9553,2365,DT12
1756,DT1202086,37.90753,12.95328,2367,DT12
1757,DT1202085,37.9075,12.95301,2364,DT12
1758,DT1202084,37.90823,12.95316,2364,DT12
1759,DT1202490,37.90963,12.95405,2364,DT12
1760,DT1202083,37.90821,12.95311,2365,DT12
1761,DT1202082,37.90811,12.9531,2364,DT12
1762,DT1202081,37.90859,12.95316,2366,DT12
1763,DT1202080,37.90784,12.95274,2365,DT12
1764,DT1202297,37.91038,12.95386,2369,DT12
1765,DT1202079,37.90806,12.95238,2363,DT12
1766,DT1202078,37.90793,12.95252,2365,DT12
1767,DT1202077,37.908,12.95251,2365,DT12
1768,DT1202076,37.90802,12.95248,2633,DT12
1769,DT1202075,37.90763,12.95258,2368,DT12
1770,DT1202074,37.90763,12.95243,2362,DT12
1771,DT1202073,37.90767,12.95213,2362,DT12
1772,DT1202072,37.90781,12.95222,2366,DT12
1773,DT1202071,37.90738,12.95268,2363,DT12
1774,DT1202070,37.90739,12.95258,2362,DT12
1775,DT1202069,37.90724,12.95247,2364,DT12
1776,DT1202068,37.90726,12.95235,2362,DT12
1777,DT1202067,37.90733,12.95225,2362,DT12
1778,DT1202066,37.90775,12.95221,2367,DT12
1779,DT1202065,37.90786,12.95208,2366,DT12
1780,DT1202064,37.90774,12.95191,2364,DT12
1781,DT1202063,37.90782,12.95189,2362,DT12
1782,DT1202062,37.90789,12.9519,2369,DT12
1783,DT1202061,37.91415,12.94242,2359,DT12
1784,DT1202060,37.90797,12.95185,2363,DT12
1785,DT1202059,37.90802,12.95167,2372,DT12
1786,DT1202058,37.90817,12.95152,2370,DT12
1787,DT1202057,37.90826,12.9513,2376,DT12
1788,DT1202503,37.90909,12.95219,2379,DT12
1789,DT1202056,37.90837,12.95152,2373,DT12
1790,DT1202055,37.90857,12.95146,2374,DT12
1791,DT1202054,37.90823,12.95204,2362,DT12
1792,DT1202053,37.90822,12.95201,2362,DT12
1793,DT0201542,37.7861,13.09359,1349,DT02
1794,DT1202052,37.90821,12.95196,2362,DT12
1795,DT1202051,37.90864,12.94333,2083,DT12
1796,DT1202050,37.9082,12.95207,2364,DT12
1797,DT1202343,37.90993,12.95264,2360,DT12
1798,DT1202049,37.90838,12.95165,2369,DT12
1799,DT1202048,37.90824,12.95191,2369,DT12
1800,DT1202348,37.90966,12.95269,2364,DT12
1801,DT1202047,37.9082,12.95192,2370,DT12
1802,DT1202046,37.90841,12.952,2367,DT12
1803,DT1202045,37.90925,12.95255,2369,DT12
1804,DT1202044,37.90877,12.95172,2362,DT12
1805,DT1202043,37.90877,12.95172,2371,DT12
1806,DT1202042,37.90877,12.95175,2369,DT12
1807,DT1202041,37.90869,12.95199,2368,DT12
1808,DT1202040,37.90885,12.95196,2369,DT12
1809,DT1202039,37.90886,12.95195,2365,DT12
1810,DT1202038,37.90877,12.95199,2366,DT12
1811,DT1202037,37.90876,12.95201,2368,DT12
1812,DT1202036,37.90876,12.95205,2367,DT12
1813,DT1202035,37.90965,12.95283,2363,DT12
1814,DT1202034,37.90946,12.95297,2370,DT12
1815,DT1202033,37.90963,12.95294,2364,DT12
1816,DT1202032,37.90866,12.95248,2367,DT12
1817,DT1202272,37.914154,12.94573,2348,DT12
1818,DT1202031,37.90871,12.9525,2368,DT12
1819,DT1202030,37.90862,12.95261,2369,DT12
1820,DT1202029,37.9087,12.95287,2365,DT12
1821,DT1202028,37.90859,12.95278,2368,DT12
1822,DT1202027,37.90862,12.95278,2364,DT12
1823,DT1202026,37.90859,12.95286,2367,DT12
1824,DT1202025,37.90929,12.95355,2383,DT12
1825,DT1202024,37.90851,12.95304,2366,DT12
1826,DT1202489,37.90945,12.95378,2369,DT12
1827,DT1202023,37.9085,12.95304,2367,DT12
1828,DT1202022,37.9859,12.95316,2366,DT12
1829,DT1202347,37.90903,12.9563,2368,DT12
1830,DT1202021,37.9059,12.95697,2877,DT12
1831,DT1202494,37.90903,12.95477,2354,DT12
1832,DT1202020,37.90834,12.95396,2369,DT12
1833,DT1202019,37.90892,12.95409,2368,DT12
1834,DT1202018,37.90951,12.95454,2375,DT12
1835,DT1202017,37.90881,12.95392,2368,DT12
1836,DT1202016,37.90886,12.9539,2367,DT12
1837,DT1202015,37.90907,12.95386,2365,DT12
1838,DT1202014,37.90907,12.95419,2368,DT12
1839,DT1202013,37.90913,12.95399,2367,DT12
1840,DT1202012,37.9005,12.95378,2365,DT12
1841,DT1202011,37.90914,12.9538,2366,DT12
1842,DT1202010,37.90918,12.95365,2366,DT12
1843,DT1202009,37.90887,12.95364,2370,DT12
1844,DT1202008,37.90901,12.95346,2370,DT12
1845,DT1202007,37.90886,12.9539,2667,DT12
1846,DT1202006,37.91021,12.95432,2374,DT12
1847,DT1202005,37.90944,12.9536,2370,DT12
1848,DT1202004,37.90946,12.95349,2365,DT12
1849,DT1202003,37.90967,12.95529,2367,DT12
1850,DT1202002,37.90957,12.95323,2365,DT12
1851,DT1202001,37.90945,12.95319,2365,DT12
1852,DT1202000,37.90935,12.95315,2362,DT12
1853,DT1202504,37.90899,12.95474,2364,DT12
1854,DT1201999,37.90929,12.95311,2364,DT12
1855,DT1201998,37.91048,12.9533,2362,DT12
1856,DT1201997,37.91049,12.95312,2359,DT12
1857,DT1202335,37.90977,12.95195,2374,DT12
1858,DT1201996,37.909,12.95247,2362,DT12
1859,DT1201995,37.9072,12.95234,2370,DT12
1860,DT1201994,37.91527,13.02089,2407,DT12
1861,DT1201993,37.69808,13.02197,1448,DT12
1862,DT1201992,37.90898,12.15232,2363,DT12
1863,DT1201990,37.90892,12.95228,2362,DT12
1864,DT1201989,37.90904,12.95221,2365,DT12
1865,DT1201988,37.90895,12.95223,2357,DT12
1866,DT1201987,37.90888,12.95218,2359,DT12
1867,DT1201986,37.90987,12.95283,2376,DT12
1868,DT1201985,37.70908,12.95217,2364,DT12
1869,DT1101365,37.8215,13.062662,2726,DT11
1870,DT1201984,37.90909,12.95211,2364,DT12
1871,DT1201983,37.90982,12.95267,2363,DT12
1872,DT1201982,37.90993,12.95263,2395,DT12
1873,DT1201981,37.90993,12.95251,2377,DT12
1874,DT1201980,37.90993,12.95251,2377,DT12
1875,DT1201979,37.9098,12.95241,2369,DT12
1876,DT1201978,37.90979,12.95245,2367,DT12
1877,DT1201977,37.90899,12.9517,2366,DT12
1878,DT1201976,37.90989,12.95234,2383,DT12
1879,DT1201975,37.91027,12.95229,2363,DT12
1880,DT1201974,37.91061,12.92218,2364,DT12
1881,DT1201973,37.91056,12.9525,2360,DT12
1882,DT1201972,37.91068,12.95251,2361,DT12
1883,DT1201971,37.91082,12.95261,2364,DT12
1884,DT1201970,37.91087,12.95262,2361,DT12
1885,DT1201969,37.91134,12.95308,2355,DT12
1886,DT1201968,37.9148,12.95303,2351,DT12
1887,DT1201967,37.91175,12.95322,2352,DT12
1888,DT1201966,37.91091,12.95219,2359,DT12
1889,DT1201965,37.91126,12.95273,2357,DT12
1890,DT1201964,37.91096,12.95263,2359,DT12
1891,DT1201963,37.91074,12.95254,2364,DT12
1892,DT1201962,37.91079,12.95252,2364,DT12
1893,DT1201961,37.91072,12.95249,2360,DT12
1894,DT1201960,37.9109,12.95219,2358,DT12
1895,DT1201959,37.91059,12.95209,2363,DT12
1896,DT1201958,37.91059,12.95204,2363,DT12
1897,DT1201957,37.91066,12.95191,2375,DT12
1898,DT1201956,37.91063,12.95135,2358,DT12
1899,DT1201955,37.91087,12.95155,2360,DT12
1900,DT1201954,37.91088,12.95182,2360,DT12
1901,DT1201953,37.91098,12.95171,2361,DT12
1902,DT1202356,37.90952,12.94939,2376,DT12
1903,DT1201952,37.91089,12.95148,2368,DT12
1904,DT1201951,37.91142,12.95205,2364,DT12
1905,DT1201949,37.91142,12.95509,2355,DT12
1906,DT1201948,37.37911,12.95205,2364,DT12
1907,DT1201947,37.91135,12.95223,2387,DT12
1908,DT1201946,37.91148,12.95272,2355,DT12
1909,DT1202488,37.90984,12.95201,2368,DT12
1910,DT1201945,37.91146,12.95229,2356,DT12
1911,DT1201944,37.91203,12.95251,2351,DT12
1912,DT1202358,37.91209,12.95251,2353,DT12
1913,DT1201943,37.91204,12.95249,2349,DT12
1914,DT1201942,37.9116,12.95189,2383,DT12
1915,DT1201941,37.91091,12.95146,2368,DT12
1916,DT1201940,37.91087,12.95142,2361,DT12
1917,DT1201939,37.91083,12.95145,2358,DT12
1918,DT1201938,37.91668,12.95118,2360,DT12
1919,DT1202485,37.91057,12.95111,2363,DT12
1920,DT1201937,37.91069,12.9512,2363,DT12
1921,DT1201936,37.91066,12.95113,2362,DT12
1922,DT1202357,37.9098,12.94894,2367,DT12
1923,DT1201935,37.91077,12.95111,2358,DT12
1924,DT1201934,37.90921,12.9488,2390,DT12
1925,DT1201933,37.90974,12.94567,2392,DT12
1926,DT1201932,37.90954,12.94564,2391,DT12
1927,DT1201931,37.9096,12.94568,2389,DT12
1928,DT1202482,37.91022,12.94678,2389,DT12
1929,DT1201930,37.90949,12.94604,2382,DT12
1930,DT1201929,37.90974,12.94627,2382,DT12
1931,DT1201928,37.91094,12.94728,2369,DT12
1932,DT1201927,37.91048,12.94703,2370,DT12
1933,DT1202354,37.90996,12.94869,2361,DT12
1934,DT1201926,37.911,12.94799,2372,DT12
1935,DT1201925,37.91077,12.94761,2361,DT12
1936,DT1201924,37.91077,12.94758,2357,DT12
1937,DT1201923,37.91085,12.94751,2358,DT12
1938,DT1201922,37.91172,12.94816,2355,DT12
1939,DT1201921,37.71175,12.94814,2358,DT12
1940,DT1201920,37.91085,12.94801,2372,DT12
1941,DT1201919,37.91179,12.94804,2361,DT12
1942,DT1201918,37.91185,12.9478,2360,DT12
1943,DT1201917,37.91192,12.94784,2361,DT12
1944,DT1201915,37.9119,12.94771,2359,DT12
1945,DT1201916,37.9519,12.96771,2459,DT12
1946,DT1201914,37.91042,12.94623,2376,DT12
1947,DT1201913,37.71047,12.94628,2368,DT12
1948,DT1201912,37.91191,12.94737,2356,DT12
1949,DT1201911,37.91194,12.94737,2352,DT12
1950,DT1201910,37.91122,12.94679,2359,DT12
1951,DT1201909,37.91216,12.94749,2356,DT12
1952,DT1201908,37.91211,12.94742,2353,DT12
1953,DT1201907,37.91217,12.94737,2355,DT12
1954,DT1201906,37.91228,12.94731,2357,DT12
1955,DT1201905,37.9147,12.94657,2359,DT12
1956,DT1201904,37.91149,12.94656,2357,DT12
1957,DT1201903,37.9115,12.94644,2361,DT12
1958,DT1201902,37.91162,12.94635,2360,DT12
1959,DT1201901,37.91165,12.94617,2361,DT12
1960,DT1201900,37.91268,12.94669,2355,DT12
1961,DT1201897,37.91276,12.94605,2360,DT12
1962,DT1201896,37.91286,12.94611,2361,DT12
1963,DT1201895,37.91206,12.94545,2358,DT12
1964,DT1201894,37.91282,12.94624,2359,DT12
1965,DT1201893,37.91195,12.94556,2356,DT12
1966,DT1201892,37.912,12.94561,2359,DT12
1967,DT1201891,37.9131,12.94707,2357,DT12
1968,DT1201890,37.91274,12.9465,2366,DT12
1969,DT1201889,37.91174,12.94584,2660,DT12
1970,DT1201888,37.91137,12.94583,2367,DT12
1971,dt1202307,37.908,12.94943,2390,dt12
1972,DT1201887,37.91251,12.94662,2358,DT12
1973,DT1202306,37.90952,12.94938,2376,DT12
1974,DT1201886,37.91252,12.9466,2362,DT12
1975,DT1201885,37.91215,12.94596,2366,DT12
1976,DT1201884,37.91184,12.94605,2366,DT12
1977,DT1201883,37.91257,12.94566,2377,DT12
1978,DT1201882,37.91257,12.94566,2376,DT12
1979,DT1201881,37.91174,12.9462,2364,DT12
1980,DT1201880,37.91127,12.9465,2372,DT12
1981,DT1201879,37.9113,12.94632,2369,DT12
1982,DT1201878,37.91057,12.94544,2371,DT12
1983,DT1201877,37.91047,12.9455,2372,DT12
1984,DT1201876,37.91054,12.9454,2370,DT12
1985,DT1201875,37.91029,12.94541,2379,DT12
1986,DT1201874,37.90963,12.94476,2376,DT12
1987,DT1202481,37.90753,12.95593,2393,DT12
1988,DT1201873,37.91036,12.94546,2376,DT12
1989,DT1201872,37.91049,12.94554,2377,DT12
1990,dt1202286,37.9123,12.94896,2351,dt12
1991,DT1201871,37.90962,12.94475,2379,DT12
1992,DT1201870,37.91079,12.95526,2377,DT12
1993,DT1201869,37.91009,12.94476,2374,DT12
1994,DT1201868,37.91077,12.94565,2379,DT12
1995,DT1201867,37.91078,12.94593,2383,DT12
1996,DT1201866,37.9106,12.94515,2370,DT12
1997,DT1202312,37.90976,12.94947,2367,DT12
1998,DT1201865,37.9103,12.94493,2371,DT12
1999,DT1201864,37.91009,12.9446,2374,DT12
2000,DT1201863,37.91054,12.94378,2368,DT12
2001,DT1201862,37.91108,12.94475,2371,DT12
2002,DT1201861,37.91109,12.9448,2372,DT12
2003,DT1201860,37.91135,12.94489,2372,DT12
2004,DT1201859,37.91148,12.94501,2368,DT12
2005,DT1201858,37.91089,12.94398,2371,DT12
2006,DT1201857,37.91256,12.94463,2377,DT12
2007,DT1201856,37.91011,12.94407,2358,DT12
2008,DT1201855,37.91175,12.94513,2369,DT12
2009,DT1201854,37.91132,12.95006,2335,DT12
2010,DT1201853,37.91114,12.94449,2374,DT12
2011,DT1201852,37.9114,12.94456,2367,DT12
2012,DT1201851,37.9113,12.94466,2368,DT12
2013,DT1201850,37.91257,12.95124,2354,DT12
2014,DT1201849,37.91259,12.95127,2350,DT12
2015,DT1201848,37.91172,12.95074,2353,DT12
2016,DT1201847,37.91118,12.95062,2361,DT12
2017,DT1201846,37.91167,12.95065,2357,DT12
2018,DT1201845,37.91131,12.95,2335,DT12
2019,DT1201844,37.91105,12.95039,2353,DT12
2020,DT1201843,37.91093,12.95032,2357,DT12
2021,DT1201842,37.91084,12.95031,2361,DT12
2022,DT1201841,37.91079,12.95025,2361,DT12
2023,DT1201840,37.91108,12.94983,2364,DT12
2024,DT1201839,37.91116,12.94958,2360,DT12
2025,DT1202308,37.90928,12.94984,2367,DT12
2026,DT1201838,37.91108,12.94944,2364,DT12
2027,DT1201837,37.91128,12.94944,2362,DT12
2028,DT1201836,37.91184,12.95018,2356,DT12
2029,DT1201835,37.91187,12.95007,2356,DT12
2030,DT1201834,37.9123,12.95036,2355,DT12
2031,DT1201833,37.91224,12.95035,2360,DT12
2032,DT1201832,37.91223,12.95039,2354,DT12
2033,DT1201831,37.91234,12.95035,2353,DT12
2034,DT1201829,37.91274,12.9504,2344,DT12
2035,DT1201828,37.91234,12.95035,2352,DT12
2036,DT1201827,37.91325,12.95061,2347,DT12
2037,DT1201826,37.91367,12.95092,2345,DT12
2038,DT1202355,37.90991,12.94895,2368,DT12
2039,DT1201825,37.9139,12.95105,2346,DT12
2040,DT1201824,37.91408,12.95117,2344,DT12
2041,DT1201823,37.91367,12.95087,2346,DT12
2042,DT1201822,37.91349,12.95063,2346,DT12
2043,DT1201821,37.91376,12.95064,2345,DT12
2044,DT1201820,37.91405,12.95031,2345,DT12
2045,DT1201819,37.91335,12.95055,2342,DT12
2046,DT1201818,37.91309,12.95044,2342,DT12
2047,DT1201817,37.91299,12.9504,2348,DT12
2048,DT1201816,37.9124,12.95016,2351,DT12
2049,DT1201815,37.9124,12.95044,2351,DT12
2050,DT1201814,37.91195,12.94971,2355,DT12
2051,DT1201813,37.91178,12.94469,2357,DT12
2052,DT1201812,37.91123,12.9492,2356,DT12
2053,DT1201811,37.91127,12.94922,2356,DT12
2054,DT1201810,37.91137,12.94914,2355,DT12
2055,DT1201809,37.91138,12.9491,2357,DT12
2056,DT1201808,37.91147,12.94909,2355,DT12
2057,DT1201807,37.91154,13.94865,2353,DT12
2058,DT1201806,37.9119,12.94867,2352,DT12
2059,DT1201805,37.91196,12.94881,2353,DT12
2060,DT1201804,37.9124,12.94898,2351,DT12
2061,DT1201803,37.91254,12.94902,2353,DT12
2062,DT1201802,37.91263,12.94909,2352,DT12
2063,DT1201801,37.9125,12.94892,2353,DT12
2064,DT1201800,37.91246,12.94891,2351,DT12
2065,DT1201799,37.65557,12.94864,2357,DT12
2066,DT1201798,37.9118,12.94858,2360,DT12
2067,DT1201797,37.91175,12.94854,2359,DT12
2068,DT1201796,37.91177,12.94853,2356,DT12
2069,DT1201795,37.91174,12.94851,2357,DT12
2070,DT1202338,37.91011,12.94747,2388,DT12
2071,DT1201794,37.9115,12.94836,2375,DT12
2072,DT1201793,37.9118,12.9484,2357,DT12
2073,DT1201792,37.91221,12.94839,2358,DT12
2074,DT1201791,37.91183,12.94834,2359,DT12
2075,DT1201790,37.91201,12.94844,2358,DT12
2076,DT1201789,37.91184,12.94827,2360,DT12
2077,DT1201787,37.91213,12.94825,2356,DT12
2078,DT1201786,37.91278,12.94804,2358,DT12
2079,DT1201785,37.91224,12.94784,2360,DT12
2080,DT1201784,37.91217,12.94772,2358,DT12
2081,DT1201783,37.91225,12.94764,2358,DT12
2082,DT1201782,37.91428,12.94879,2347,DT12
2083,DT1201781,37.91277,12.94804,2360,DT12
2084,DT1201780,37.91306,12.94698,2363,DT12
2085,DT1201779,37.91241,12.9478,2350,DT12
2086,DT1201778,37.91252,12.94741,2358,DT12
2087,DT1201777,37.91255,12.94732,2356,DT12
2088,DT1201776,37.91263,12.94746,2368,DT12
2089,DT1201775,37.91256,12.94725,2356,DT12
2090,DT1201774,37.91274,12.9465,2366,DT12
2091,DT1201773,37.91269,12.94715,2354,DT12
2092,DT1201772,37.91259,12.9471,2358,DT12
2093,DT1201771,37.91279,12.94711,2355,DT12
2094,DT1201770,37.9129,12.94732,2356,DT12
2095,DT1202493,37.91372,12.94744,2352,DT12
2096,DT1201769,37.91286,12.94736,2359,DT12
2097,DT1201768,37.91296,12.94736,2360,DT12
2098,DT1201767,37.9129,12.94734,2355,DT12
2099,DT1201766,37.91296,12.94724,2355,DT12
2100,DT1201765,37.91288,12.94735,2354,DT12
2101,DT1202537,37.91175,12.98091,2358,DT12
2102,DT1201764,37.91275,12.94705,2354,DT12
2103,DT1201763,37.91281,12.94685,2360,DT12
2104,DT1201762,37.91306,12.94701,2357,DT12
2105,DT1201761,37.9131,12.94707,2351,DT12
2106,DT1201760,37.91305,12.94707,2362,DT12
2107,DT1201759,37.91307,12.94711,2361,DT12
2108,DT1201758,37.91347,12.94752,2357,DT12
2109,DT1201757,37.91348,12.94755,2356,DT12
2110,DT1201756,37.91563,12.94881,2343,DT12
2111,DT1201755,37.91563,12.94882,2344,DT12
2112,DT1201754,37.91577,12.94854,2345,DT12
2113,DT1201753,37.91565,12.94845,2345,DT12
2114,DT1201752,37.91465,12.94782,2345,DT12
2115,DT1201751,37.83614,12.8506,2561,DT12
2116,DT1201750,37.91447,12.94779,2351,DT12
2117,DT1201749,37.91438,12.94775,2349,DT12
2118,DT1201748,37.91362,12.9472,2362,DT12
2119,DT1201747,37.91327,12.94704,2361,DT12
2120,DT1201746,37.91327,12.94704,2361,DT12
2121,DT1201745,37.91315,12.94699,2361,DT12
2122,DT1201744,37.91303,12.94692,2351,DT12
2123,DT1201743,37.91303,12.94681,2363,DT12
2124,DT1201742,37.91289,12.94667,2362,DT12
2125,DT1201741,37.91312,12.94656,2362,DT12
2126,DT1202492,37.91497,12.94434,2369,DT12
2127,DT1201740,37.91312,12.94656,2360,DT12
2128,DT1201739,37.91301,12.94648,2362,DT12
2129,DT1201738,37.91323,12.94627,2362,DT12
2130,DT1201737,37.91302,12.94642,2360,DT12
2131,DT1201736,37.9134,12.94117,2360,DT12
2132,DT1201735,37.91339,12.94614,2358,DT12
2133,DT1201734,37.91323,12.94603,2361,DT12
2134,DT1201733,37.9132,12.94611,2361,DT12
2135,DT1201732,37.91329,12.94629,2360,DT12
2136,DT1201731,37.91342,12.9446,2362,DT12
2137,DT1201730,37.91343,12.94594,2362,DT12
2138,DT1201729,37.91343,12.94598,2357,DT12
2139,DT1201728,37.91346,12.94566,2362,DT12
2140,DT1201727,37.9135,12.94543,2385,DT12
2141,DT1201726,37.91347,12.94556,2374,DT12
2142,DT1201725,37.91398,12.9454,2347,DT12
2143,DT1201724,37.91395,12.94557,2356,DT12
2144,DT1201723,37.91284,12.94474,2360,DT12
2145,DT1201722,37.91286,12.94464,2362,DT12
2146,DT1201721,37.91325,12.94446,2357,DT12
2147,DT1201720,37.91314,12.94172,2361,DT12
2148,DT1201719,37.91411,12.94532,2348,DT12
2149,DT1201718,37.91407,12.945,2356,DT12
2150,DT1201717,37.91407,12.94413,2352,DT12
2151,DT1201716,37.91406,12.94409,2356,DT12
2152,DT1201715,37.91408,12.94405,2356,DT12
2153,DT1201714,37.91494,12.94474,2358,DT12
2154,DT1201713,37.91409,12.94396,2358,DT12
2155,DT1201712,37.91423,12.94394,2356,DT12
2156,DT1202227,37.91508,12.94456,2559,DT12
2157,DT1201711,37.91434,12.94388,2356,DT12
2158,DT1201710,37.91434,12.04384,2325,DT12
2159,DT1202496,37.91547,12.9443,2359,DT12
2160,DT1201709,37.91529,12.94433,2361,DT12
2161,DT1201708,37.91356,12.94341,2355,DT12
2162,DT1201707,37.91462,12.94371,2359,DT12
2163,DT1201706,37.91467,12.94367,2358,DT12
2164,DT1201705,37.91467,12.94363,2355,DT12
2165,DT1201704,37.91403,12.94098,2364,DT12
2166,DT1202230,37.91404,12.94372,2370,DT12
2167,DT1201703,37.91502,12.94364,2357,DT12
2168,DT1201702,37.91515,12.94373,2353,DT12
2169,DT1201701,37.9152,12.94382,2346,DT12
2170,DT1201700,37.91133,12.94482,2365,DT12
2171,DT1201699,37.71156,12.94484,2363,DT12
2172,DT1201698,37.91168,12.94486,2361,DT12
2173,DT1201697,37.91141,12.94486,2365,DT12
2174,DT1201696,37.9119,12.94501,2364,DT12
2175,DT1201695,37.91179,12.94499,2360,DT12
2176,DT1201694,37.91188,12.94496,2360,DT12
2177,DT1201693,37.91187,12.94502,2361,DT12
2178,DT1201692,37.91189,12.94501,2364,DT12
2179,DT1201691,37.91193,12.94501,2362,DT12
2180,DT1201690,37.91166,12.94476,2361,DT12
2181,DT1201689,37.91204,12.94497,2356,DT12
2182,DT1201688,37.91229,12.94506,2355,DT12
2183,DT1201687,37.91243,12.94497,2356,DT12
2184,DT1201686,37.19257,12.94455,2368,DT12
2185,DT1201685,37.91258,12.94357,2365,DT12
2186,DT1201684,37.9124,12.94372,2368,DT12
2187,DT1201682,37.91208,12.94341,2368,DT12
2188,DT1201681,37.91217,12.94323,2368,DT12
2189,DT1201680,37.91206,12.9434,2365,DT12
2190,DT1201679,37.91221,12.94336,2368,DT12
2191,DT1201678,37.91171,12.94322,2369,DT12
2192,DT1202265,37.9123,12.94398,2373,DT12
2193,DT1202264,37.91233,12.94398,2370,DT12
2194,DT1201677,37.9186,12.94315,2570,DT12
2195,DT1201676,37.91192,12.94262,2364,DT12
2196,DT1202263,37.91188,12.94349,2369,DT12
2197,DT1201675,37.9119,12.94291,2368,DT12
2198,DT1201674,37.91101,12.94273,2370,DT12
2199,DT1201673,37.91113,12.94297,2384,DT12
2200,DT1201672,37.91138,12.9429,2380,DT12
2201,DT1202359,37.90766,12.95189,2361,DT12
