hhid,hh_members,sex,relation,hh_education,main_occupation,marital_status,residence,age,longitude,latitude,altitude,kebele,Q401,Q406,Q301,Q302,Q304,Q306,Q307,Q308m,Qsou_inform,Q3098,Q3099,Q30910,Q30911,Q3098n,Q3099n,Q30910n,Q30911n,Q30912n,Q30913n,Q30914n,Q30915n,Q501,Q503,Q504,Q505,Q506,Q507,Q508,Q509,Q510,Q511,Q512,Q513,Q514,Q515,Q516,Q517,Q518,Q519,Q520,Q521,Q522,Q523,Q5231,Q5232,Q5233,Q5234,Q524,Q525,Q5261,Q5262,Q5263,Q5264
DT1100143,0.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,37.82355,13.06382,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100144,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,37.82326,13.06391,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100145,0.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,37.82355,13.06382,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100146,0.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,37.8224,13.06328,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100147,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,37.82349,13.0641,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100148,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,37.82359,13.06392,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100149,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,37.82344000000001,13.06413,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100150,0.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,37.82348,13.06411,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100151,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,37.82348,13.06411,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100152,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,37.82348,13.06411,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100153,0.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0,37.82348,13.06411,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100154,0.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,37.82337,13.06424,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100155,0.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,37.82337,13.06424,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100156,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,37.82359,13.06392,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100157,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,37.82359,13.06392,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,1,2.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1,2,2,2
DT1100158,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,37.82335,13.06453,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100159,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,37.82323,13.06427,2.0,DT11,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100160,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,37.82334,13.06454,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100161,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,37.82345,13.0646,2.0,DT11,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100163,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,37.82312,13.06454,2.0,DT11,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,4,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100164,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,37.82309,13.06468,2.0,DT11,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2,2,2
DT1100165,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,37.82309,13.06464,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,1,1,2.0,1,2.0,1,2.0,1,2.0,1,2.0,1,2.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2,2,2,2
DT1100166,0.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,37.82309,13.06468,2.0,DT11,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100167,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,37.82267,13.06428,2.0,DT11,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,1,2.0,2,0.0,2,0.0,2,0.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2,2,2
DT1100168,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,37.82272,13.06441,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100169,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,37.82251,13.06494,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100170,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,37.82251,13.06494,2.0,DT11,1.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0,1,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100171,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,37.82265,13.06522,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2,2,2
DT1100173,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,37.82251,13.06494,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2,2,2,2
DT1100174,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,37.82265,13.06522,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,1,3.0,1,2.0,1,2.0,2,0.0,1,3.0,1,3.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100175,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,37.82289,13.06546,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,1,3.0,1,2.0,1,2.0,2,0.0,1,1.0,1,1.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2,2,2
DT1100176,0.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,37.82289,13.06546,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100177,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,37.82331,13.06656,2.0,DT11,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2,1,3.0,1,3.0,1,3.0,1,3.0,1,3.0,1,3.0,1,2.0,1,2.0,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2,2,2,2
DT1100178,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,37.82355,13.0655,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2,2,2,2
DT1100179,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,37.82355,13.0655,2.0,DT11,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,1,3.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1,1.0,2,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2,2,1,2
DT1100180,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,37.82355,13.0655,2.0,DT11,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,1,2.0,1,2.0,1,1.0,1,2.0,1,2.0,1,1.0,1,2.0,1,2.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100181,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,37.82356,13.06551,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100182,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,37.82355,13.0655,2.0,DT11,2.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,1,3.0,1,3.0,1,2.0,1,3.0,1,2.0,1,2.0,1,2.0,1,3.0,1,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2,2,2,2
DT1100183,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,37.82356,13.06559,2.0,DT11,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2,2,2,2
DT1100184,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,37.82341,13.0648,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2,2.0,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1,2,2,2
DT1100185,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,37.82351,13.06462,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2,1,2.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100186,0.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,37.82361,13.06465,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,1,1,2.0,1,2.0,2,0.0,2,0.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2,2,2,2
DT1100187,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,37.82362,13.0645,2.0,DT11,1.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2,2,1,2
DT1100188,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,37.82383,13.06457,2.0,DT11,2.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,1,3.0,1,1.0,1,3.0,1,1.0,1,1.0,1,1.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100189,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,37.82332,13.06414,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,5,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100190,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,37.82383,13.06457,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0,1,2,0.0,1,3.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1,2,2,2
DT1100191,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,37.82395,13.06482,2.0,DT11,1.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,1,3.0,1,3.0,1,3.0,1,3.0,1,2.0,1,2.0,1,2.0,1,2.0,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2,2,2,2
DT1100192,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,37.82395,13.06482,2.0,DT11,2.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,2,2,2
DT1100193,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,37.82373,13.06492,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100194,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,37.82373,13.06492,2.0,DT11,2.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,2,0.0,2,0.0,2,0.0,1,2.0,1,2.0,1,2.0,1,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100195,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,37.82373,13.06492,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2,1,3.0,1,2.0,2,0.0,2,0.0,1,3.0,1,3.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100196,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,37.82402,13.06503,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1.0,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1,2,2,2
DT1100197,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,37.82373,13.06441,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100198,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,37.82383,13.06457,2.0,DT11,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
DT1100199,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,37.82381,13.06432,2.0,DT11,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,1,2.0,1,2.0,1,2.0,1,2.0,1,2.0,1,1.0,1,2.0,1,2.0,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2,2,2,2
DT1100200,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,37.82403,13.06441,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2,2,2,2
DT1100201,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,37.82403,13.06441,2.0,DT11,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,5,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2,2,2,2
