hhid,longitude,latitude,altitude,kebele
DT0400386,37.860409999999995,13.00951,2,DT04
DT0400385,37.86043,13.00963,2,DT04
DT0400384,37.860440000000004,13.00982,2,DT04
DT0400383,37.8605,13.009780000000001,2,DT04
DT0400382,37.86133,13.00977,2,DT04
DT0400381,37.86107,13.0097,2,DT04
DT0401167,37.86036,13.106810000000001,2,DT04
DT0400380,37.86098,13.009319999999999,2,DT04
DT0401166,37.86014,13.10678,2,DT04
DT0401068,37.86092,13.00943,2,DT04
DT0400379,37.86095,13.009360000000001,2,DT04
DT0400378,37.86111,13.009210000000001,2,DT04
DT0400377,37.8613,13.00953,2,DT04
DT0401245,37.86195,13.01028,2,DT04
DT0400985,37.86188,13.01018,2,DT04
DT0400376,37.861309999999996,13.00975,2,DT04
DT0400375,37.861470000000004,13.0094,2,DT04
DT0401152,37.8618,13.10548,2,DT04
DT0400374,37.86177,13.00915,2,DT04
DT0400373,37.86149,13.00963,2,DT04
DT0400854,37.86149,13.00963,2,DT04
DT0400372,37.861979999999996,13.00975,2,DT04
DT0400371,37.8621,13.00902,2,DT04
DT0401304,37.863459999999996,12.99901,2,DT04
DT0400370,37.86207,13.00883,2,DT04
DT0401146,37.85892,13.10474,2,DT04
DT0400369,37.86185,13.008980000000001,2,DT04
DT0400368,37.86187,13.00922,2,DT04
DT0400367,37.86164,13.00882,2,DT04
DT0401153,37.86143,13.1055,2,DT04
DT0400366,37.86146,13.00887,2,DT04
DT0400986,37.86165,13.00877,2,DT04
DT0400365,37.861740000000005,13.00886,2,DT04
DT0400364,37.8614,13.00863,2,DT04
DT0401069,37.861290000000004,13.00854,2,DT04
DT0400363,37.86122,13.00849,2,DT04
DT0401070,37.86087,13.00863,2,DT04
DT0400362,37.86057,13.00874,2,DT04
DT0400361,37.8605,13.00842,2,DT04
DT0400360,37.86026,13.00866,2,DT04
DT0400359,37.86622,13.00866,2,DT04
DT0400898,37.863409999999995,13.00603,2,DT04
DT0400902,37.859790000000004,13.00884,2,DT04
DT0400358,37.85968,13.00868,2,DT04
DT0400853,37.8595,13.00811,2,DT04
DT0400356,37.86013,13.00725,2,DT04
DT0400989,37.86035,13.007530000000001,2,DT04
DT0400355,37.86029,13.00738,2,DT04
DT0400354,37.86054,13.00785,2,DT04
DT0401252,37.86071,13.008460000000001,2,DT04
DT0401215,37.86071,13.008460000000001,2,DT04
DT0400353,37.86059,13.00778,2,DT04
DT0400352,37.85743,13.011389999999999,2,DT04
DT0401210,37.85772,13.01131,2,DT04
DT0401074,37.86141,13.0065,2,DT04
DT0400934,37.8587,13.010489999999999,2,DT04
DT0400351,37.86132,13.006739999999999,2,DT04
DT0400350,37.86164,13.00601,2,DT04
DT0400349,37.8616,13.006310000000001,2,DT04
DT0400899,37.861740000000005,13.005999999999998,2,DT04
DT0400991,37.84582,13.008460000000001,2,DT04
DT0400348,37.84552,13.00827,2,DT04
DT0400882,37.84571,13.00836,2,DT04
DT0400346,37.84578,13.00876,2,DT04
DT0400345,37.84564,13.00822,2,DT04
DT0102072,37.754490000000004,12.977,2,DT01
DT0400344,37.86205,13.00532,2,DT04
DT0400984,37.86225,13.00577,2,DT04
DT0400343,37.86226,13.00576,2,DT04
DT0400342,37.86209,13.00573,2,DT04
DT0400341,37.86252,13.00606,2,DT04
DT0401067,37.86246,13.00607,2,DT04
DT0400340,37.86254,13.00612,2,DT04
DT0401246,37.8625,13.00608,2,DT04
DT0401066,37.86264,13.00614,2,DT04
DT0400338,37.86314,13.00638,2,DT04
DT0400852,37.86314,13.00638,2,DT04
DT0400337,37.86368,13.0056,2,DT04
DT0400336,37.86421,13.00505,2,DT04
DT0400983,37.86398,13.00481,2,DT04
DT0400335,37.86396,13.00473,2,DT04
DT0400334,37.86411,13.00436,2,DT04
DT0400333,37.865109999999994,13.002880000000001,2,DT04
DT0400332,37.86565,13.00318,2,DT04
DT0400331,37.86718,13.003,2,DT04
DT0400329,37.86671,13.00269,2,DT04
DT0401241,37.86672,13.00268,2,DT04
DT0401327,37.866440000000004,13.002369999999999,2,DT04
DT0400328,37.866440000000004,13.002180000000001,2,DT04
DT0400327,37.863820000000004,13.00044,2,DT04
DT0401064,37.86035,12.99709,2,DT04
DT0400977,37.86374,13.00034,2,DT04
DT0400325,37.86372,12.99663,2,DT04
DT0400324,37.8637,12.99666,2,DT04
DT0400323,37.86272,12.99266,2,DT04
DT0400322,37.86307,12.99874,2,DT04
DT0101699,37.759190000000004,12.97994,2,DT01
DT0400321,37.86299,12.99877,2,DT04
DT0401137,37.84496,13.10397,2,DT04
DT0400833,37.84523,13.00475,2,DT04
DT0400320,37.8629,12.998610000000001,2,DT04
DT0400319,37.85965,12.99762,2,DT04
DT0400980,37.859629999999996,12.997539999999999,2,DT04
DT0400318,37.85996,12.99804,2,DT04
DT0400317,37.8599,12.99812,2,DT04
DT0400316,37.86288,12.998439999999999,2,DT04
DT0400315,37.85973,12.99811,2,DT04
DT0400851,37.85973,12.99811,2,DT04
DT0400314,37.85999,12.99785,2,DT04
DT0400313,37.860440000000004,12.99783,2,DT04
DT0401120,37.86075,12.9977,2,DT04
DT0400312,37.86075,12.99775,2,DT04
DT0401065,37.86092,12.99752,2,DT04
DT0401149,37.86102,13.1048,2,DT04
DT0400311,37.86114,12.99739,2,DT04
DT0400310,37.86117,12.997489999999999,2,DT04
DT0400894,37.86149,12.99745,2,DT04
DT0400307,37.86067,12.99703,2,DT04
DT0400306,37.86029,12.99715,2,DT04
DT0401247,37.8603,12.99704,2,DT04
DT0401243,37.86006,12.99718,2,DT04
DT0400305,37.8603,12.99698,2,DT04
DT0400304,37.859970000000004,12.99692,2,DT04
DT0400303,37.85972,12.9971,2,DT04
DT0401124,37.855129999999996,13.01244,2,DT04
DT0401302,37.85508,13.0125,2,DT04
DT0400850,37.85474,13.01253,2,DT04
DT0400302,37.85494,13.0124,2,DT04
DT0400301,37.859390000000005,12.99685,2,DT04
DT0401308,37.8912,12.9969,2,DT04
DT0400300,37.85931,12.99714,2,DT04
DT0400299,37.85934,12.996960000000001,2,DT04
DT0400298,37.859159999999996,12.99695,2,DT04
DT0400297,37.85903,12.99685,2,DT04
DT0400296,37.85907,12.99659,2,DT04
DT0400892,37.85897,12.99667,2,DT04
DT0400295,37.85777,13.01104,2,DT04
DT0400294,37.858959999999996,12.996369999999999,2,DT04
DT0400293,37.85935,12.99659,2,DT04
DT0400979,37.85941,12.99661,2,DT04
DT0400292,37.8596,12.99669,2,DT04
DT0400291,37.85958,12.996889999999999,2,DT04
DT0400290,37.85974,12.99876,2,DT04
DT0400289,37.859770000000005,12.996410000000001,2,DT04
DT0400896,37.85973,12.99649,2,DT04
DT0400288,37.86029,12.99613,2,DT04
DT0400287,37.86029,12.99633,2,DT04
DT0400286,37.86068,12.99639,2,DT04
DT0400976,37.861059999999995,12.99755,2,DT04
DT0400285,37.86032,12.99645,2,DT04
DT0401119,37.86026,12.99613,2,DT04
DT0400284,37.860209999999995,12.99612,2,DT04
DT0400978,37.86027,12.99623,2,DT04
DT0400283,37.860009999999996,12.9959,2,DT04
DT0401148,37.806,13.10477,2,DT04
DT0400282,37.85999,12.9959,2,DT04
DT0400281,37.8595,12.99598,2,DT04
DT0400280,37.85947,12.9959,2,DT04
DT0400279,37.85953,12.9958,2,DT04
DT0400278,37.85953,12.992469999999999,2,DT04
DT0100614,37.671932,12.916215,0,DT01
DT0400277,37.85107,12.99232,2,DT04
DT0400931,37.85798,12.99255,2,DT04
DT0400275,37.85803,12.99279,2,DT04
DT0400274,37.85927,12.99423,2,DT04
DT0400273,37.85933,12.99424,2,DT04
DT0400272,37.859429999999996,12.994060000000001,2,DT04
DT0400271,37.85991,12.99428,2,DT04
DT0400270,37.859970000000004,12.994480000000001,2,DT04
DT0400269,37.86035,13.0061,2,DT04
DT0401147,37.860040000000005,13.10474,2,DT04
DT0400268,37.860209999999995,12.99437,2,DT04
DT0401312,37.786015,12.99461,2,DT04
DT0400267,37.86035,12.994639999999999,2,DT04
DT0400266,37.86037,12.994539999999999,2,DT04
DT0400849,37.860479999999995,12.99415,2,DT04
DT0400265,37.860479999999995,12.99415,2,DT04
DT0401311,37.786083000000005,12.99412,2,DT04
DT0400839,37.86057,12.99421,2,DT04
DT0101689,37.76001,12.97947,2,DT01
DT0101979,37.76482,12.98354,2,DT01
DT0401310,37.786057,12.99433,2,DT04
DT0400263,37.86059,12.99436,2,DT04
DT0401309,37.78607,12.99475,2,DT04
DT0400262,37.86068,12.99474,2,DT04
DT0401151,37.86054,13.10542,2,DT04
DT0400261,37.860490000000006,12.99419,2,DT04
DT0400260,37.86047,12.99494,2,DT04
DT0400259,37.86047,12.99522,2,DT04
DT0400258,37.86013,12.99505,2,DT04
DT0400257,37.85965,12.9952,2,DT04
DT0400975,37.85935,12.99509,2,DT04
DT0400255,37.85975,12.99516,2,DT04
DT0400254,37.859970000000004,12.9953,2,DT04
DT0400252,37.858109999999996,13.00065,2,DT04
DT0401248,37.85828,13.0004,2,DT04
DT0400893,37.85468,12.997530000000001,1,DT04
DT0400251,37.8603,12.99549,2,DT04
DT0400250,37.86063,12.995280000000001,2,DT04
DT0400249,37.8606,12.99585,2,DT04
DT0601516,37.7675,13.00698,2,DT06
DT0401063,37.86056,12.99571,2,DT04
DT0400248,37.86873,12.99574,2,DT04
DT0400247,37.86016,12.995510000000001,2,DT04
DT0400246,37.8601,12.995389999999999,2,DT04
DT1101440,37.82717,13.058539999999999,2,DT11
DT0400245,37.85968,12.99146,2,DT04
DT0400244,37.85944,12.995389999999999,2,DT04
DT0400243,37.8592,12.99531,2,DT04
DT0400242,37.8595,12.9968,2,DT04
DT0400848,37.85907,12.994639999999999,2,DT04
DT0400240,37.85879,12.995339999999999,2,DT04
DT0102227,37.754220000000004,12.976989999999999,2,DT01
DT0400239,37.85881,12.99491,2,DT04
DT0401061,37.85876,12.99567,2,DT04
DT0400238,37.85901,12.9956,2,DT04
DT0400900,37.785892,12.99582,2,DT04
DT0400237,37.85893,12.99573,2,DT04
DT0401062,37.85403,12.98983,2,DT04
DT0400235,37.85845,12.99581,2,DT04
DT0400232,37.858509999999995,12.99617,2,DT04
DT0400234,37.85865,12.99622,2,DT04
DT0401118,37.85398,12.99129,2,DT04
DT0400233,37.854040000000005,12.99098,2,DT04
DT0401239,37.85405,12.99109,2,DT04
DT0400231,37.8583,12.99645,2,DT04
DT0400230,37.85917,12.99416,2,DT04
DT0400229,37.85776,12.99647,2,DT04
DT1101494,37.82822,13.06076,2,DT11
DT0400228,37.857479999999995,12.99673,2,DT04
DT0401253,37.8573,12.9967,2,DT04
DT0400227,37.84448,12.99934,2,DT04
DT0401285,37.784434999999995,12.99925,2,DT04
DT0400226,37.84425,12.999310000000001,2,DT04
DT0400225,37.8442,12.99971,2,DT04
DT0400224,37.843990000000005,13.00005,2,DT04
DT0400223,37.84418,13.00042,2,DT04
DT0400222,37.84468,13.00018,2,DT04
DT0400971,37.84427,13.00056,2,DT04
DT0400221,37.844409999999996,13.0005,2,DT04
DT0400970,37.84409,13.00075,2,DT04
DT0400881,37.84408,13.00082,2,DT04
DT0400220,37.84409,13.00079,2,DT04
DT0400219,37.84424,13.00084,2,DT04
DT0400218,37.84421,13.001,2,DT04
DT0400884,37.8443,13.00108,2,DT04
DT0400969,37.84395,13.001330000000001,2,DT04
DT0400217,37.84401,13.00128,2,DT04
DT0401144,37.842009999999995,13.10465,2,DT04
DT0400216,37.843740000000004,13.00117,2,DT04
DT0400215,37.843709999999994,13.00142,2,DT04
DT0401283,37.8233,13.01966,2,DT04
DT0400961,37.84337,13.00117,2,DT04
DT0400874,37.84398,13.00142,2,DT04
DT0401236,37.84408,13.00137,2,DT04
DT0400968,37.84397,13.00152,2,DT04
DT0400214,37.84707,13.001430000000001,2,DT04
DT0401200,37.8447,13.00153,2,DT04
DT0400213,37.84466,13.0015,2,DT04
DT0400212,37.84414,13.00323,2,DT04
DT0400211,37.847229999999996,13.00333,2,DT04
DT0400879,37.84369,13.003589999999999,2,DT04
DT0400209,37.844120000000004,13.00338,2,DT04
DT0400208,37.84434,13.00301,2,DT04
DT0400207,37.84408,13.00292,2,DT04
DT0400878,37.8441,13.00276,2,DT04
DT0400206,37.84401,13.00271,2,DT04
DT0400885,37.8465,13.00035,2,DT04
DT0400205,37.84442,13.00206,2,DT04
DT0400204,37.84438,13.002419999999999,2,DT04
DT0600204,37.82033,13.009260000000001,2,DT06
DT0400203,37.84446,13.00245,2,DT04
DT0400202,37.84452,13.00254,2,DT04
DT0400201,37.8447,13.002310000000001,2,DT04
DT0401307,37.7842,13.007539999999999,2,DT04
DT0401059,37.84458,13.00211,2,DT04
DT0400199,37.844590000000004,13.002,2,DT04
DT0400972,37.84449,13.00204,2,DT04
DT0400197,37.844570000000004,13.00177,2,DT04
DT0400845,37.84254,13.00507,2,DT04
DT0400195,37.84418,13.00174,2,DT04
DT0400194,37.84393,13.001669999999999,2,DT04
DT0400193,37.84398,13.00176,2,DT04
DT0400192,37.84377,13.00277,2,DT04
DT0400191,37.84363,13.00184,2,DT04
DT0400190,37.84359,13.00165,2,DT04
DT0400189,37.8437,13.00193,2,DT04
DT0400188,37.8439,13.002360000000001,2,DT04
DT0400187,37.84355,13.00258,2,DT04
DT0400877,37.84375,13.00264,2,DT04
DT0400186,37.84363,13.00234,2,DT04
DT0401116,37.843740000000004,13.00232,2,DT04
DT0400889,37.8433,13.00252,2,DT04
DT0400184,37.84337,13.0025,2,DT04
DT0400183,37.84332,13.00264,2,DT04
DT0400182,37.843140000000005,13.00275,2,DT04
DT0400181,37.84316,13.00296,2,DT04
DT0401033,37.84348,13.002880000000001,2,DT04
DT0400180,37.84337,13.003060000000001,2,DT04
DT0400179,37.84349,13.00313,2,DT04
DT0400973,37.84406,13.003060000000001,2,DT04
DT1101534,37.8257,13.064110000000001,2,DT11
DT0400178,37.84313,13.003110000000001,2,DT04
DT0400875,37.843509999999995,13.00342,2,DT04
DT0400844,37.84313,13.0034,2,DT04
DT0400177,37.84313,13.0034,2,DT04
DT0400176,37.84324,13.00376,2,DT04
DT0400175,37.842859999999995,13.00409,2,DT04
DT0400174,37.842890000000004,13.00358,2,DT04
DT0400173,37.84207,13.00365,2,DT04
DT0400172,37.84279,13.0039,2,DT04
DT0400171,37.84258,13.00428,2,DT04
DT0400891,37.84237,13.00455,2,DT04
DT0400170,37.84227,13.00435,2,DT04
DT0401058,37.841590000000004,13.00429,2,DT04
DT0400164,37.84279,13.00407,2,DT04
DT0400169,37.84234,13.00405,2,DT04
DT0400168,37.84179,13.00351,2,DT04
DT0400167,37.84233,13.00409,2,DT04
DT0401237,37.842620000000004,13.00416,2,DT04
DT0400166,37.841840000000005,13.00378,2,DT04
DT0400165,37.84156,13.004610000000001,2,DT04
DT0400843,37.841159999999995,13.004610000000001,2,DT04
DT0400163,37.84,13.00503,2,DT04
DT0400162,37.84209,13.00292,2,DT04
DT0400161,37.84078,13.00362,2,DT04
DT0401306,37.7841,13.00353,2,DT04
DT0400964,37.840920000000004,13.00358,2,DT04
DT0400965,37.8408,13.00343,2,DT04
DT0400160,37.84081,13.00342,2,DT04
DT0400159,37.84126,13.003169999999999,2,DT04
DT0400158,37.84114,13.003160000000001,2,DT04
DT0400157,37.841359999999995,13.00329,2,DT04
DT0400156,37.841390000000004,13.00277,2,DT04
DT0400154,37.84265,13.00263,2,DT04
DT0400963,37.842620000000004,13.002460000000001,2,DT04
DT0400886,37.8415,13.00258,2,DT04
DT0400842,37.84154,13.00283,2,DT04
DT0400962,37.84243,13.002310000000001,2,DT04
DT0400873,37.842,13.00266,2,DT04
DT0400150,37.84217,13.002410000000001,2,DT04
DT0400149,37.84183,13.002310000000001,2,DT04
DT0400148,37.84191,13.002130000000001,2,DT04
DT0401228,37.813159999999996,13.01488,2,DT04
DT0400147,37.84191,13.00193,2,DT04
DT0401143,37.84111,13.10465,2,DT04
DT0400146,37.842490000000005,13.002189999999999,2,DT04
DT0400145,37.84251,13.00201,2,DT04
DT0401292,37.84279,13.000206,2,DT04
DT0400144,37.84285,13.00192,2,DT04
DT0400872,37.84277,13.00212,2,DT04
DT0400143,37.84296,13.001719999999999,2,DT04
DT0400142,37.84271,13.00163,2,DT04
DT0400141,37.84252,13.0015,2,DT04
DT0400140,37.84492,13.004010000000001,2,DT04
DT0401140,37.84489,13.104569999999999,2,DT04
DT0400139,37.842420000000004,13.00129,2,DT04
DT0400138,37.843090000000004,13.00141,2,DT04
DT0400960,37.84315,13.0013,2,DT04
DT0400136,37.842940000000006,13.00125,2,DT04
DT0400196,37.84254,13.00507,2,DT04
DT0400135,37.84257,13.000960000000001,2,DT04
DT0401293,37.84257,13.00089,2,DT04
DT0400840,37.84301,13.00093,2,DT04
DT0400134,37.84284,13.00113,2,DT04
DT0400133,37.84333,13.000810000000001,2,DT04
DT0400132,37.84336,13.00094,2,DT04
DT0400958,37.84261,13.001380000000001,2,DT04
DT0400974,37.8438,13.00361,2,DT04
DT0400130,37.84325,13.00085,2,DT04
DT0400129,37.84259,13.00018,2,DT04
DT0400128,37.84268,13.00036,2,DT04
DT0400871,37.84279,13.00034,2,DT04
DT0400127,37.84274,12.99995,2,DT04
DT0401294,37.842659999999995,12.99991,2,DT04
DT0400957,37.84275,12.99974,2,DT04
DT0400125,37.84313,13.000639999999999,2,DT04
DT0400124,37.84302,13.00052,2,DT04
DT0400123,37.843270000000004,13.00027,2,DT04
DT0400122,37.843509999999995,13.00039,2,DT04
DT0400121,37.84362,13.000110000000001,2,DT04
DT0401035,37.84225,13.0021,2,DT04
DT0401114,37.84352,13.000169999999999,2,DT04
DT0400120,37.8436,13.00015,2,DT04
DT0400200,37.84472,13.00177,2,DT04
DT0400119,37.84365,12.99996,2,DT04
DT0400118,37.843720000000005,13.00003,2,DT04
DT0400117,37.84335,13.00018,2,DT04
DT0400959,37.84339,13.000060000000001,2,DT04
DT0400116,37.84295,12.99935,2,DT04
DT0400932,37.84128,12.99955,2,DT04
DT0400115,37.84305,12.99948,2,DT04
DT0400114,37.84337,12.99969,2,DT04
DT0400113,37.84298,12.9993,2,DT04
DT0400112,37.843509999999995,12.99944,2,DT04
DT0400111,37.843959999999996,12.99959,2,DT04
DT0400110,37.84395,12.99964,2,DT04
DT0400109,37.84397,12.999319999999999,2,DT04
DT0400108,37.84296,12.99883,2,DT04
DT0400838,37.84296,12.99883,2,DT04
DT0400107,37.843740000000004,12.99927,2,DT04
DT0400106,37.84373,12.99898,2,DT04
DT0400105,37.84417,12.99882,2,DT04
DT0400104,37.84403,12.99882,2,DT04
DT0400103,37.84387,12.99873,2,DT04
DT0400102,37.84403,12.998510000000001,2,DT04
DT0400101,37.8441,12.99824,2,DT04
DT0400955,37.84433,12.99841,2,DT04
DT0400098,37.844190000000005,12.99859,2,DT04
DT0400097,37.84433,12.99808,2,DT04
DT0400096,37.843779999999995,12.99804,2,DT04
DT0400095,37.84407,12.99812,2,DT04
DT0400954,37.844120000000004,12.99804,2,DT04
DT0400093,37.844159999999995,12.99789,2,DT04
DT0400092,37.844229999999996,12.99772,2,DT04
DT0400091,37.84353,12.997819999999999,2,DT04
DT0401238,37.84343,12.98687,2,DT04
DT0400090,37.84363,12.99752,2,DT04
DT0400089,37.843779999999995,12.99737,2,DT04
DT0400947,37.84548,12.99532,2,DT04
DT0400087,37.84369,12.99739,2,DT04
DT0400086,37.8439,12.99718,2,DT04
DT0400085,37.84368,12.997489999999999,2,DT04
DT0400084,37.84397,12.9948,2,DT04
DT0400953,37.843959999999996,12.9975,2,DT04
DT0400083,37.84403,12.997580000000001,2,DT04
DT0400082,37.84405,12.99757,2,DT04
DT0400081,37.84434,12.99739,2,DT04
DT0400951,37.844390000000004,12.99742,2,DT04
DT0400080,37.84428,12.997069999999999,2,DT04
DT0400079,37.84635,12.99725,2,DT04
DT0400950,37.84437,12.99722,2,DT04
DT0400078,37.84467,12.99708,2,DT04
DT0400077,37.84455,12.997119999999999,2,DT04
DT0400076,37.84454,12.99708,2,DT04
DT0400075,37.84453,12.99703,2,DT04
DT0400074,37.845009999999995,12.99698,2,DT04
DT0400949,37.84471,12.99682,2,DT04
DT0400072,37.84468,12.996839999999999,2,DT04
DT0401032,37.84455,12.99682,2,DT04
DT0400071,37.84438,12.99672,2,DT04
DT0400966,37.84454,12.996960000000001,2,DT04
DT0400070,37.84452,12.99653,2,DT04
DT0101684,37.75517,12.97678,2,DT01
DT0401235,37.84465,12.9963,2,DT04
DT0400069,37.84707,12.99651,2,DT04
DT0400068,37.845259999999996,12.99642,2,DT04
DT0400948,37.84466,12.995999999999999,2,DT04
DT0400067,37.84465,12.99612,2,DT04
DT0401138,37.84519,13.1041,2,DT04
DT0400066,37.84536,12.99288,2,DT04
DT0401288,37.84516,12.99308,2,DT04
DT0400065,37.84509,12.99328,2,DT04
DT0400870,37.84519,12.99578,2,DT04
DT0401289,37.8452,12.99463,2,DT04
DT0400064,37.84527,12.99525,2,DT04
DT0400063,37.84541,12.99593,2,DT04
DT0400946,37.84551,12.99579,2,DT04
DT0400062,37.84551,12.996310000000001,2,DT04
DT0400061,37.84531,12.99623,2,DT04
DT0401287,37.84535,12.996260000000001,2,DT04
DT0400869,37.845459999999996,12.99672,2,DT04
DT0401234,37.84533,12.996839999999999,2,DT04
DT0400060,37.845490000000005,12.99653,2,DT04
DT0400059,37.84503,12.9975,2,DT04
DT0401230,37.84543,12.9979,2,DT04
DT0400058,37.84534,12.99778,2,DT04
DT0400057,37.84544,12.99819,2,DT04
DT0400056,37.8451,12.99803,2,DT04
DT0400055,37.8451,12.99806,2,DT04
DT0400054,37.84516,12.99843,2,DT04
DT0400876,37.84516,12.9984,2,DT04
DT0400053,37.84506,12.99826,2,DT04
DT0400052,37.84492,12.998569999999999,2,DT04
DT0400837,37.84497,12.99865,2,DT04
DT0400051,37.84497,12.99865,2,DT04
DT0400050,37.84495,12.99898,2,DT04
DT0400049,37.84479,12.99895,2,DT04
DT0400048,37.84473,12.999139999999999,2,DT04
DT0400047,37.84505,12.999360000000001,2,DT04
DT0700046,37.6791,12.9773,0,DT07
DT0400046,37.84458,12.99996,2,DT04
DT0401139,37.84453,13.10438,2,DT04
DT0400945,37.844590000000004,12.99992,2,DT04
DT0400044,37.84472,13.00031,2,DT04
DT0400043,37.844770000000004,13.00035,2,DT04
DT0401055,37.84491,13.00039,2,DT04
DT0400867,37.8449,13.001,2,DT04
DT0400042,37.845009999999995,13.000910000000001,2,DT04
DT0400041,37.84512,13.0009,2,DT04
DT0400834,37.845040000000004,13.00103,2,DT04
DT0400040,37.8449,12.99578,2,DT04
DT0400039,37.84499,13.00103,2,DT04
DT0400038,37.84494,13.001330000000001,2,DT04
DT0501148,37.84211,13.0436,2,DT05
DT0400037,37.845009999999995,13.00226,2,DT04
DT0401145,37.84336,13.10473,2,DT04
DT0400036,37.84414,13.00308,2,DT04
DT0601475,37.8452,13.59823,2,DT06
DT0400035,37.84495,13.00277,2,DT04
DT0400034,37.8449,13.00258,2,DT04
DT0400033,37.84519,13.00273,2,DT04
DT0400032,37.84365,13.00253,2,DT04
DT0400031,37.84474,13.00347,2,DT04
DT0400030,37.845079999999996,13.003210000000001,2,DT04
DT0401029,37.84493,13.003219999999999,2,DT04
DT0400029,37.84507,13.00325,2,DT04
DT0401113,37.84544,13.002469999999999,2,DT04
DT0401028,37.8458,13.00312,2,DT04
DT0401052,37.84451,13.00435,2,DT04
DT0401286,37.784442999999996,12.46453,2,DT04
DT0401227,37.84491,13.00347,2,DT04
DT0400028,37.84507,13.00346,2,DT04
DT0401117,37.84518,13.00464,2,DT04
DT0400026,37.845079999999996,13.00585,2,DT04
DT0400025,37.84491,13.00468,2,DT04
DT0400024,37.84498,13.004610000000001,2,DT04
DT0400023,37.844559999999994,13.0045,2,DT04
DT0400022,37.844809999999995,13.00409,2,DT04
DT0400021,37.84479,13.003969999999999,2,DT04
DT0400020,37.84472,13.00383,2,DT04
DT0400019,37.844809999999995,13.00385,2,DT04
DT0400890,37.8425,13.005460000000001,2,DT04
DT0400018,37.84485,13.00376,2,DT04
DT0401053,37.84438,13.00383,2,DT04
DT0400016,37.84414,13.00428,2,DT04
DT0400015,37.84395,13.00413,2,DT04
DT0400014,37.84397,13.00421,2,DT04
DT0400013,37.843579999999996,13.00422,2,DT04
DT0400012,37.843759999999996,13.0042,2,DT04
DT0401056,37.84333,13.00481,2,DT04
DT0400011,37.84335,13.004589999999999,2,DT04
DT1202548,37.91022,12.94678,1,DT12
DT0400010,37.84424,13.00521,2,DT04
DT0400100,37.84426,12.99826,2,DT04
DT0401112,37.8439,13.005560000000001,2,DT04
DT0400009,37.844120000000004,13.0052,2,DT04
DT0401057,37.84406,13.00562,2,DT04
DT0400008,37.84403,13.0057,2,DT04
DT0400944,37.843720000000005,13.00565,2,DT04
DT0400006,37.843509999999995,13.00538,2,DT04
DT0100394,37.76225,12.98165,2,DT01
DT0400005,37.843309999999995,13.00532,2,DT04
DT0400883,37.842459999999996,13.00508,2,DT04
DT0400004,37.842659999999995,13.00522,2,DT04
DT0400003,37.84303,13.005469999999999,2,DT04
DT0400967,37.842940000000006,13.00568,2,DT04
DT0400001,37.84268,13.00574,2,DT04
DT0301360,37.72082,12.93505,2,DT03
DT0301352,37.72752,12.927760000000001,2,DT03
DT0301286,37.43213,12.56423,2,DT03
DT0301285,37.43213,12.56423,2,DT03
DT0301379,37.7063,12.9413,2,DT03
DT0301211,37.7293,12.92233,2,DT03
DT0301189,37.72522,12.942169999999999,2,DT03
DT0301107,37.739309999999996,12.94178,2,DT03
DT0301105,37.733290000000004,12.92853,2,DT03
DT0301100,37.72273,12.9216,2,DT03
DT0301096,37.73,12.92181,2,DT03
DT0301027,37.740159999999996,12.953510000000001,2,DT03
DT0301018,37.720620000000004,12.94762,2,DT03
DT0101133,37.7717,12.985510000000001,2,DT01
DT0301011,37.72095,12.94805,2,DT03
DT0301009,37.72007,12.94753,2,DT03
DT0300939,37.72033,12.94771,2,DT03
DT0300937,37.71034,12.94915,2,DT03
DT0301228,37.705259999999996,13.10035,2,DT03
DT0300928,37.73129,12.94957,2,DT03
DT0300926,37.7236,12.93661,2,DT03
DT0300925,37.72433,12.935310000000001,2,DT03
DT0300922,37.72402,12.93501,2,DT03
DT0300920,37.732620000000004,12.9284,2,DT03
DT0301147,37.720009999999995,12.937610000000001,2,DT03
DT0300917,37.72291,12.93114,2,DT03
DT0300916,37.721920000000004,12.93825,2,DT03
DT0300914,37.71059,12.93362,2,DT03
DT0300908,37.7241,12.93642,2,DT03
DT0300907,37.73064,12.94736,2,DT03
DT0301190,37.72225,12.94609,2,DT03
DT0300905,37.73008,12.94704,2,DT03
DT0300904,37.717890000000004,12.94683,2,DT03
DT0300903,37.71204,12.944239999999999,2,DT03
DT0300902,37.70718,12.93404,2,DT03
DT0301072,37.70718,12.93442,2,DT03
DT0300900,37.70617,12.93595,2,DT03
DT0300898,37.70813,12.93118,2,DT03
DT0301162,37.71175,12.93467,2,DT03
DT0300896,37.7329,12.94303,2,DT03
DT0300895,37.73067,12.947330000000001,2,DT03
DT0300894,37.73067,12.947330000000001,2,DT03
DT0300893,37.74131,12.936010000000001,2,DT03
DT0301339,37.68027,12.964189999999999,0,DT03
DT0300892,37.746809999999996,12.96294,2,DT03
DT0300891,37.746759999999995,12.96337,2,DT03
DT0300890,37.74675,12.96338,2,DT03
DT0900706,37.76542,12.98654,2,DT09
DT0200597,37.763909999999996,12.98446,2,DT02
DT0300889,37.74514,12.96307,2,DT03
DT0900755,37.7661,12.98457,2,DT09
DT0300888,37.74514,12.96307,2,DT03
DT0300887,37.74667,12.96348,2,DT03
DT0300886,37.74657,12.96306,2,DT03
DT0300885,37.73992,12.95487,2,DT03
