hhid,Q4011,Q4012,Q4013,Q4014,Q4015,Q4016,Q4060,Q401,Q406
DT0600612,0,0,0,1,0,0,4,2,2
DT0900070,1,0,0,0,0,0,4,1,2
DT0900092,1,0,0,0,0,0,7,1,2
DT0700594,0,0,0,0,0,1,7,2,2
DT0600124,0,1,0,0,0,0,7,1,2
DT1000147,0,0,0,1,0,0,7,2,2
DT0102453,1,0,0,0,0,0,3,1,1
DT1202155,0,0,0,1,0,0,7,2,2
DT0801769,0,0,0,0,0,1,7,2,2
DT0300804,0,0,0,1,0,0,7,2,2
DT0500359,0,1,0,0,0,0,7,1,2
DT0102448,1,0,0,0,0,0,7,1,2
DT0200906,1,0,0,0,0,0,7,1,2
DT0102446,1,0,0,0,0,0,4,1,2
dt1101106,1,0,0,0,0,0,5,1,2
DT0501227,0,0,0,0,0,1,7,2,2
DT1301119,0,0,0,1,0,0,7,2,2
DT1100171,1,0,0,0,0,0,4,1,2
DT0501174,0,0,1,0,0,0,7,1,2
DT0800294,0,0,0,0,0,1,7,2,2
DT1200709,0,0,0,1,0,0,7,2,2
DT0900430,1,0,0,0,0,0,7,1,2
DT1200866,0,0,0,0,0,1,7,2,2
DT0600500,0,0,1,0,0,0,7,1,2
DT0300397,0,0,0,1,0,0,5,2,2
DT0600273,0,0,1,0,0,0,4,1,2
DT0300616,0,0,0,1,0,0,6,2,2
DT1000959,0,0,1,1,0,0,7,1,2
DT0800439,0,0,0,0,1,0,7,2,2
DT1200494,0,0,0,1,0,0,7,2,2
DT0300422,0,1,0,0,0,0,7,1,2
DT1200795,0,0,0,0,0,1,7,2,2
DT0101058,1,0,0,0,0,0,5,1,2
DT0600145,0,1,0,0,0,0,7,1,2
DT1101332,1,0,0,0,0,0,7,1,2
DT0102424,1,0,0,0,0,0,4,1,2
DT0200332,1,0,0,0,0,0,4,1,2
DT0102422,1,0,0,0,0,0,7,1,2
DT0801295,0,0,0,0,0,1,7,2,2
DT0500073,0,0,0,0,0,1,7,2,2
DT0102419,1,0,0,0,0,0,7,1,2
DT0800846,0,0,0,0,0,1,7,2,2
DT0101673,1,0,0,0,0,0,4,1,2
DT0700153,0,0,0,0,0,1,7,2,2
DT0102579,1,0,0,0,0,0,3,1,1
DT0102413,1,0,0,0,0,0,4,1,2
DT1300189,0,0,0,1,0,0,7,2,2
DT0102411,1,0,0,0,0,0,4,1,2
DT1300722,0,0,0,1,0,0,7,2,2
DT0201226,1,0,0,0,0,0,4,1,2
DT0200690,1,0,0,0,0,0,7,1,2
DT0601295,0,0,0,0,1,0,4,2,2
DT0102406,1,0,0,0,0,0,3,1,1
DT0400337,0,0,0,1,0,0,7,2,2
DT1300990,0,0,0,1,0,0,7,2,2
DT0102403,1,0,0,0,0,0,3,1,1
DT0401201,0,1,0,0,0,0,7,1,2
DT1301259,0,0,0,1,0,0,7,2,2
DT0102226,1,0,0,0,0,0,7,1,2
DT0102398,1,0,0,0,0,0,4,1,2
DT1100077,1,0,0,0,0,0,7,1,2
DT0300385,0,0,0,1,0,0,7,2,2
DT0500682,0,0,0,1,0,0,4,2,2
DT0102394,1,0,0,0,0,0,4,1,2
DT0501307,0,0,1,0,0,0,7,1,2
DT0100342,1,0,0,0,0,0,3,1,1
DT0102552,1,0,0,0,0,0,3,1,1
DT0102098,1,0,0,0,0,0,4,1,2
DT0102087,1,0,0,0,0,0,4,1,2
DT1100070,0,1,0,0,0,0,7,1,2
DT1301130,0,1,0,0,0,0,7,1,2
DT0102386,1,0,0,0,0,0,5,1,2
dt1100397,1,0,0,0,0,0,7,1,2
DT0102384,1,0,0,0,0,0,7,1,2
DT0601389,1,0,0,0,0,0,4,1,2
DT0101684,1,0,0,0,0,0,7,1,2
DT0102180,1,0,0,0,0,0,4,1,2
DT0400208,0,1,0,0,0,0,5,1,2
DT0200844,1,0,0,0,0,0,3,1,1
DT1300746,0,0,0,1,0,0,7,2,2
DT0800442,0,0,0,0,0,1,7,2,2
DT0300635,0,0,0,1,0,0,5,2,2
DT0300345,0,0,0,1,0,0,5,2,2
DT1200481,0,0,0,1,0,0,7,2,2
DT0801582,0,0,0,0,0,1,7,2,2
DT0802000,0,0,0,0,0,1,7,2,2
DT0900931,1,0,0,0,0,0,5,1,2
DT0200317,1,0,0,0,0,0,4,1,2
DT0400393,0,0,0,1,0,0,7,2,2
dt0400643,0,1,0,0,0,0,7,1,2
DT0400376,0,0,0,1,0,0,7,2,2
DT0102673,1,0,0,0,0,0,4,1,2
DT0200022,1,0,0,0,0,0,3,1,1
DT0301127,0,0,0,0,0,1,7,2,2
DT0501093,0,0,1,0,0,0,7,1,2
DT0801519,0,0,0,1,0,0,7,2,2
dt0400454,0,0,0,1,0,0,4,2,2
DT1000091,0,0,0,0,0,1,4,2,2
DT0401063,0,1,0,0,0,0,7,1,2
DT0201120,1,0,0,0,0,0,4,1,2
DT0102356,1,0,0,0,0,0,5,1,2
DT0300369,0,0,0,0,0,1,6,2,2
DT0700963,0,0,0,1,0,0,7,2,2
DT1001076,0,0,1,0,0,0,5,1,2
DT0801021,0,0,0,0,0,1,7,2,2
DT0102205,1,0,0,0,0,0,5,1,2
DT1100566,1,0,0,0,0,0,7,1,2
DT0500855,0,0,1,0,0,0,7,1,2
DT0802155,0,0,0,1,0,1,7,2,2
DT1202157,0,0,0,1,0,0,7,2,2
DT0300709,0,0,0,1,0,0,4,2,2
DT1000368,0,1,0,0,0,0,4,1,2
dt0401126,0,1,0,0,0,1,7,1,2
DT0800660,0,0,0,0,0,1,7,2,2
DT0201454,1,0,0,0,0,0,4,1,2
dt0400438,0,0,0,1,0,0,4,2,2
DT0500386,0,0,1,0,0,0,4,1,2
DT0801445,0,0,0,0,0,1,7,2,2
DT0102338,1,0,0,0,0,0,4,1,2
DT1200613,0,0,0,1,0,0,7,2,2
DT0102336,1,0,0,0,0,0,5,1,2
DT1300473,0,1,0,0,0,0,7,1,2
DT0301205,0,0,0,1,0,0,6,2,2
DT0102333,1,0,0,0,0,0,4,1,2
DT0700332,0,0,0,0,0,1,7,2,2
DT0102331,1,0,0,0,0,0,4,1,2
DT0600173,0,1,0,0,0,0,7,1,2
DT0200754,1,0,0,0,0,0,7,1,2
DT0102328,1,0,0,0,0,0,4,1,2
DT1101158,1,0,0,0,0,0,7,1,2
DT1100272,1,0,0,0,0,0,7,1,2
DT0200025,1,0,0,0,0,0,4,1,2
DT1200437,0,0,0,1,0,0,4,2,2
DT1101108,1,0,0,0,0,0,4,1,2
DT0801492,0,0,0,0,0,1,7,2,2
DT0102321,1,0,0,0,0,0,5,1,2
DT0102320,1,0,0,0,0,0,7,1,2
DT1201983,0,0,0,1,0,0,3,2,1
DT0900225,1,0,0,0,0,0,7,1,2
DT0501196,0,0,1,0,0,0,7,1,2
DT0400770,0,1,0,0,0,0,4,1,2
DT0800392,0,0,0,0,0,1,7,2,2
DT1101118,1,0,0,0,0,0,7,1,2
DT0201366,1,0,0,0,0,0,4,1,2
DT0500049,0,0,1,0,0,0,7,1,2
DT0100881,1,0,0,0,0,0,4,1,2
DT0300486,0,1,0,0,0,0,7,1,2
DT0800382,0,0,0,0,0,1,7,2,2
DT0600848,0,0,1,0,0,0,7,1,2
DT0102307,1,0,0,0,0,0,3,1,1
DT0300252,0,1,0,0,0,0,7,1,2
DT0601328,0,0,0,1,0,0,7,2,2
DT0100766,1,0,0,0,0,0,7,1,2
DT0501080,0,0,0,1,0,0,7,2,2
DT0101068,1,0,0,0,0,0,4,1,2
DT0300895,0,0,1,0,0,0,7,1,2
DT0400725,0,1,0,0,0,0,7,1,2
DT0301092,0,0,0,1,0,0,7,2,2
DT0800933,0,0,0,1,0,0,7,2,2
DT1300123,0,0,0,1,0,0,7,2,2
DT0102296,1,0,0,0,0,0,3,1,1
DT0102295,1,0,0,0,0,0,4,1,2
DT0701029,0,0,0,0,0,1,7,2,2
DT0601255,0,0,0,0,0,1,7,2,2
DT0200201,1,0,0,0,0,0,4,1,2
DT0401172,0,1,0,0,0,0,4,1,2
DT1200220,0,0,0,1,0,0,7,2,2
DT0102289,1,0,0,0,0,0,4,1,2
DT1100164,0,1,0,0,0,0,7,1,2
DT1200322,0,0,0,1,0,0,7,2,2
DT1201859,0,0,0,1,0,0,7,2,2
DT0801941,0,0,0,0,0,1,7,2,2
DT0501010,0,0,0,1,0,0,7,2,2
dt1100558,1,0,0,0,0,1,7,1,2
DT0102282,1,0,0,0,0,0,3,1,1
DT0500005,0,0,1,0,0,0,7,1,2
DT1301018,0,0,0,1,0,0,7,2,2
DT0401108,0,0,0,1,0,0,4,2,2
DT1100024,0,0,0,0,1,0,7,2,2
DT0101235,1,0,0,0,0,0,3,1,1
DT0102055,1,0,0,0,0,0,4,1,2
DT0102275,1,0,0,0,0,0,4,1,2
DT0201349,1,0,0,0,0,0,7,1,2
DT1300415,0,0,0,1,0,0,7,2,2
DT0102272,1,0,0,0,0,0,4,1,2
DT0102271,1,0,0,0,0,0,7,1,2
DT0600942,0,0,1,0,0,0,4,1,2
DT1000687,0,0,1,0,0,0,5,1,2
DT0201053,1,0,0,0,0,0,7,1,2
DT1100260,1,0,0,0,0,0,7,1,2
DT0101715,1,0,0,0,0,0,4,1,2
DT0101572,1,0,0,0,0,0,3,1,1
dt0400618,0,1,0,0,0,1,7,1,2
DT1200191,0,0,0,0,0,1,7,2,2
DT0801856,0,0,0,0,0,1,7,2,2
DT0102261,1,0,1,0,0,0,7,1,2
dt1100383,1,0,0,0,0,0,4,1,2
DT0200575,1,0,0,0,0,0,7,1,2
DT0500470,0,0,1,0,0,0,4,1,2
DT0300838,0,0,1,0,0,0,7,1,2
DT1300790,0,0,0,1,0,0,7,2,2
DT0500264,0,0,1,0,0,0,7,1,2
DT0800584,0,0,0,1,0,0,7,2,2
DT0900234,1,0,0,0,0,0,4,1,2
DT0601402,0,1,0,0,0,0,7,1,2
DT0102251,1,0,0,0,0,0,7,1,2
DT0601206,0,1,0,0,0,0,7,1,2
DT0101739,1,0,0,0,0,0,7,1,2
DT0101751,1,0,0,0,0,0,7,1,2
DT0400872,0,0,0,1,0,0,7,2,2
DT1201190,0,0,0,1,0,0,7,2,2
DT0900093,1,0,0,0,0,0,7,1,2
DT1100955,1,0,0,0,0,0,7,1,2
DT1200924,0,0,0,1,0,0,5,2,2
DT1000752,0,0,1,0,0,0,7,1,2
DT0601029,0,1,0,0,0,0,7,1,2
DT0801028,0,0,0,1,0,0,7,2,2
DT0102259,1,0,0,0,0,0,4,1,2
DT1201922,0,0,0,1,0,0,7,2,2
DT1001096,0,0,1,0,0,0,7,1,2
DT0102244,1,0,0,0,0,0,5,1,2
DT0400813,0,0,0,1,0,0,4,2,2
DT1300268,0,0,0,1,0,0,7,2,2
DT0102233,1,0,0,0,0,0,4,1,2
DT1000279,0,0,0,1,0,0,4,2,2
DT1200003,0,0,0,0,0,1,7,2,2
DT0102230,1,0,0,0,0,0,7,1,2
DT0102229,1,0,0,0,0,0,7,1,2
DT0101513,1,0,0,0,0,0,7,1,2
DT0800026,0,0,0,1,0,0,7,2,2
DT0300460,0,1,0,0,0,0,4,1,2
DT1100253,1,0,0,0,0,0,7,1,2
DT1200717,0,0,0,1,0,0,7,2,2
DT1300687,0,1,0,0,0,0,6,1,2
DT0101241,1,0,0,0,0,0,5,1,2
DT0101849,1,0,0,0,0,0,2,1,1
DT0101914,1,0,0,0,0,0,3,1,1
DT0101195,1,0,0,0,0,0,3,1,1
DT0100863,1,0,0,0,0,0,3,1,1
DT0201334,1,0,0,0,0,0,4,1,2
DT1000484,0,0,0,1,0,0,7,2,2
DT0102215,1,0,0,0,0,0,7,1,2
DT0800908,0,0,0,0,1,0,7,2,2
DT0300910,0,0,1,0,0,0,7,1,2
DT0201466,1,1,0,0,0,0,7,1,2
DT0102211,1,0,0,0,0,0,7,1,2
DT0500435,0,0,0,1,0,0,7,2,2
DT1201437,0,0,0,1,0,0,5,2,2
DT0301038,0,0,0,1,0,0,7,2,2
DT1001277,0,0,1,0,0,0,7,1,2
DT0102206,1,0,0,0,0,0,7,1,2
DT1200219,0,0,0,1,0,0,7,2,2
DT0600274,0,1,0,0,0,0,7,1,2
DT0102203,1,0,0,0,0,0,7,1,2
DT0200502,1,0,0,0,0,0,7,1,2
DT0400219,0,1,0,0,0,0,5,1,2
DT0300980,0,0,0,1,0,0,7,2,2
DT0500163,0,0,0,1,0,0,7,2,2
DT1300911,0,0,0,1,0,0,7,2,2
DT0102412,1,0,0,0,0,0,4,1,2
DT1300466,0,0,1,0,0,0,7,1,2
DT1100767,1,0,0,0,0,0,5,1,2
DT0800343,0,0,0,0,0,1,7,2,2
DT0102193,1,0,0,0,0,0,4,1,2
DT1200898,0,0,0,0,0,1,7,2,2
DT1100314,1,0,0,0,0,0,7,1,2
DT0802037,0,0,0,0,0,1,7,2,2
DT0200358,1,0,0,0,0,0,4,1,2
DT0800358,0,0,0,0,0,1,7,2,2
DT0700875,0,0,0,0,0,1,7,2,2
DT0201360,1,0,0,0,0,0,4,1,2
DT0102185,1,0,0,0,0,0,7,1,2
DT1100220,0,0,0,1,0,0,7,2,2
DT0700130,0,0,0,0,0,1,7,2,2
DT0102182,1,0,0,0,0,0,7,1,2
DT0102181,1,0,0,0,0,0,7,1,2
DT1301195,0,0,0,1,0,0,7,2,2
DT1300237,0,0,0,1,0,0,7,2,2
dt0400513,0,1,0,0,0,0,4,1,2
DT1300686,0,1,0,0,0,0,7,1,2
DT0100688,1,0,0,0,0,0,4,1,2
DT0102084,1,0,0,0,0,0,7,1,2
DT0102174,1,0,0,0,0,0,7,1,2
DT1201222,0,0,0,1,0,0,7,2,2
DT0700843,0,0,0,0,0,1,7,2,2
DT0102556,1,0,0,0,0,0,3,1,1
DT0600895,0,0,1,0,0,0,5,1,2
DT1100030,1,0,0,0,0,0,3,1,1
DT1200018,0,0,0,1,0,0,7,2,2
DT0900636,1,0,0,0,0,0,7,1,2
DT0102166,1,0,0,0,0,0,7,1,2
DT0600849,0,0,1,0,0,0,5,1,2
DT0101772,1,0,0,0,0,0,3,1,1
DT0500847,0,0,0,1,0,0,4,2,2
DT0700556,0,0,0,0,0,1,7,2,2
DT0200700,1,0,0,0,0,0,4,1,2
DT0500889,0,0,0,1,0,0,7,2,2
DT0701135,0,0,0,0,0,1,7,2,2
DT0900246,1,0,0,0,0,0,7,1,2
DT0101211,1,0,0,0,0,0,7,1,2
DT0500122,0,0,0,1,0,0,7,2,2
DT1001082,0,0,1,0,0,0,7,1,2
DT0301222,0,1,0,0,0,0,7,1,2
DT1200434,0,0,0,1,0,0,7,2,2
DT0102152,1,0,0,0,0,0,7,1,2
DT1000881,0,0,1,0,0,0,7,1,2
DT0900944,1,0,0,0,0,0,5,1,2
DT0102149,1,0,0,0,0,0,7,1,2
DT0102148,1,0,0,0,0,0,7,1,2
DT1201819,0,0,0,1,0,0,7,2,2
DT0200565,1,0,0,0,0,0,7,1,2
DT0102145,1,0,0,0,0,0,7,1,2
DT0500874,0,0,0,1,0,0,7,2,2
DT0801567,0,0,0,0,0,1,7,2,2
DT1100654,1,0,0,0,0,0,4,1,2
DT0100275,1,0,0,0,0,0,7,1,2
DT0102139,1,0,0,0,0,0,7,1,2
DT1300112,0,0,0,0,1,0,6,2,2
DT0200463,1,0,0,0,0,0,3,1,1
DT0601073,0,0,0,1,0,0,7,2,2
DT0102135,1,0,0,0,0,0,3,1,1
DT1000485,0,1,0,0,0,0,7,1,2
DT0102133,1,0,1,0,0,0,7,1,2
DT0200329,1,0,0,0,0,0,4,1,2
DT1200232,0,0,0,0,0,1,7,2,2
DT1201469,0,0,0,1,0,0,7,2,2
DT0102129,1,0,0,0,0,0,4,1,2
DT1300526,0,0,0,1,0,0,7,2,2
DT0102127,1,0,0,0,0,0,4,1,2
DT1300358,0,0,0,1,0,0,7,2,2
DT0500775,0,0,0,1,0,0,7,2,2
DT0801043,0,0,0,0,0,1,7,2,2
DT1000579,0,1,0,0,0,0,4,1,2
DT0900341,1,0,0,0,0,0,7,1,2
DT1101133,1,0,0,0,0,0,4,1,2
DT0102120,1,0,0,0,0,0,7,1,2
DT1101151,1,0,0,0,0,0,7,1,2
DT0102118,1,0,0,0,0,0,7,1,2
DT1201955,0,0,0,1,0,0,7,2,2
DT1101328,1,0,0,0,0,0,7,1,2
DT0102340,1,0,0,0,0,0,7,1,2
DT1100105,1,0,0,0,0,0,7,1,2
DT0800110,0,0,0,1,0,1,7,2,2
DT0400080,0,1,0,0,0,0,7,1,2
DT0102110,1,0,0,0,0,0,4,1,2
DT1201638,0,0,0,0,0,1,4,2,2
DT0802127,0,0,0,0,0,1,7,2,2
DT0102107,1,0,0,0,0,0,7,1,2
DT0700597,0,0,0,1,0,0,7,2,2
DT1101078,1,0,0,0,0,0,7,1,2
DT0102104,1,0,0,0,0,0,5,1,2
DT1300394,0,1,0,0,0,0,7,1,2
DT0800785,0,0,0,0,0,1,7,2,2
DT0102101,1,0,0,0,0,0,4,1,2
DT0800492,0,0,0,1,0,0,7,2,2
DT1200036,0,0,0,1,0,1,7,2,2
DT1101173,1,0,0,0,0,0,7,1,2
DT0102097,1,0,0,0,0,0,4,1,2
DT1201793,0,0,0,1,0,0,7,2,2
DT1201465,0,0,0,1,0,0,7,2,2
DT0300246,0,1,0,0,0,0,7,1,2
DT0800162,0,0,0,0,0,1,7,2,2
DT0601017,0,0,1,0,0,0,4,1,2
DT0102091,1,0,0,0,0,0,4,1,2
DT1100031,1,0,0,0,0,0,7,1,2
DT0600015,0,0,0,1,0,0,7,2,2
DT0102088,1,0,0,0,0,0,7,1,2
DT1100297,1,0,0,1,0,0,7,1,2
DT0601175,0,1,0,0,0,0,5,1,2
DT0200636,1,0,0,0,0,0,3,1,1
DT0800131,0,0,0,0,0,1,7,2,2
DT0100947,1,0,0,0,0,0,4,1,2
DT1100942,0,1,0,0,0,0,7,1,2
DT0102032,1,0,0,0,0,0,4,1,2
DT1100337,1,0,0,0,0,0,4,1,2
DT1200629,0,0,0,1,0,0,7,2,2
DT0600014,0,0,0,1,0,0,7,2,2
DT0102077,1,0,0,0,0,0,5,1,2
DT0300373,0,0,0,1,0,0,4,2,2
DT1202014,0,0,0,1,0,0,4,2,2
DT0101583,1,0,0,0,0,0,3,1,1
DT0400743,0,1,0,0,0,0,5,1,2
DT0101182,1,0,0,0,0,0,4,1,2
DT0301203,0,0,0,1,0,0,7,2,2
DT0200359,1,0,0,0,0,0,4,1,2
DT0800099,0,0,0,1,0,1,7,2,2
DT0102068,1,0,0,0,0,0,7,1,2
DT0100702,1,0,0,0,0,0,7,1,2
DT1000619,0,1,0,0,0,0,4,1,2
DT1001128,0,1,0,0,0,0,4,1,2
DT0801686,0,0,0,0,0,1,7,2,2
DT0800443,0,0,0,0,1,1,7,2,2
DT1300357,0,0,0,1,0,0,7,2,2
DT0100795,1,0,0,0,0,0,7,1,2
DT0600845,0,0,1,0,0,0,5,1,2
DT0501015,0,0,0,1,0,0,7,2,2
dt1100419,1,0,0,0,0,0,7,1,2
DT1200068,0,0,0,1,0,0,7,2,2
DT1000511,0,0,0,1,0,0,7,2,2
DT0801310,0,0,0,0,0,1,7,2,2
DT0200893,1,0,0,0,0,0,7,1,2
DT0102053,1,0,0,0,0,0,4,1,2
DT0102052,1,0,0,0,0,0,4,1,2
DT0401203,0,0,0,1,0,0,4,2,2
DT0900276,1,0,0,0,0,0,7,1,2
DT0102353,1,0,0,0,0,0,7,1,2
DT1100330,1,0,0,0,0,0,4,1,2
DT0700238,0,0,0,1,0,0,7,2,2
DT0102046,1,0,0,0,0,0,7,1,2
DT0501083,0,0,0,1,0,0,7,2,2
DT1200565,0,0,0,1,0,0,7,2,2
DT0400300,0,1,0,0,0,0,7,1,2
DT1000793,0,0,1,0,0,0,4,1,2
DT0102041,1,0,0,0,0,0,7,1,2
DT0301192,0,0,0,1,0,0,7,2,2
DT0801136,0,1,0,0,0,0,7,1,2
DT1300692,0,0,0,1,0,0,7,2,2
DT0701120,0,0,0,1,0,1,7,2,2
DT0100012,1,0,0,0,0,0,5,1,2
DT1301016,0,0,0,1,0,0,7,2,2
DT0500562,0,0,0,1,0,0,7,2,2
DT0102033,1,0,0,0,0,0,4,1,2
DT1101190,1,0,0,0,0,0,4,1,2
DT1201012,0,0,0,1,0,0,7,2,2
dt1100418,1,0,0,0,0,0,4,1,2
DT1300033,0,0,0,1,0,0,7,2,2
DT1300504,0,0,0,0,1,0,7,2,2
DT0500752,0,0,1,0,0,0,5,1,2
DT0301163,0,1,0,0,0,0,7,1,2
DT0800157,0,0,0,0,0,1,7,2,2
DT0102022,1,0,0,0,0,0,3,1,1
DT0700295,0,0,0,1,0,1,7,2,2
DT0600818,0,0,1,0,0,0,4,1,2
DT1200056,0,0,0,0,0,1,7,2,2
DT0800899,0,0,0,0,1,0,7,2,2
DT0102013,1,0,0,0,0,0,4,1,2
DT0900547,1,0,0,0,0,0,7,1,2
DT1300391,0,0,0,1,0,0,7,2,2
DT0900453,1,0,0,0,0,0,7,1,2
DT1101066,1,0,0,0,0,0,7,1,2
DT0500598,0,0,1,0,0,0,4,1,2
DT0102005,1,0,0,0,0,0,3,1,1
DT0601240,0,0,0,1,0,0,7,2,2
DT0102000,1,0,0,0,0,0,7,1,2
DT1000999,0,0,1,1,0,0,7,1,2
DT0401088,0,1,0,0,0,0,4,1,2
DT0900129,1,0,0,0,0,0,7,1,2
DT1301036,0,0,0,1,0,0,7,2,2
DT1001258,0,1,0,0,0,0,7,1,2
DT0300926,0,0,0,1,0,0,7,2,2
DT0500594,0,0,0,1,0,0,5,2,2
DT0102249,1,0,0,0,0,0,4,1,2
DT0600317,0,0,1,0,0,0,4,1,2
DT0101984,1,0,0,0,0,0,4,1,2
DT0802065,0,0,0,1,0,0,7,2,2
DT1201825,0,0,0,1,0,0,7,2,2
DT0102638,1,0,0,0,0,0,4,1,2
DT0201408,1,0,0,0,0,0,4,1,2
DT0900332,1,0,0,0,0,0,4,1,2
DT0801781,0,0,0,0,0,1,7,2,2
DT0101976,1,0,0,0,0,0,5,1,2
DT0601297,0,1,0,0,0,0,7,1,2
DT0300877,0,0,0,1,0,0,7,2,2
DT0900027,1,0,0,0,0,0,5,1,2
DT0701247,0,0,0,1,0,0,7,2,2
DT0801294,0,0,0,0,0,1,7,2,2
DT0700058,0,0,0,1,0,0,7,2,2
DT0102666,1,0,0,0,0,0,4,1,2
DT0101966,1,0,0,0,0,0,4,1,2
DT0101965,1,0,0,0,0,0,4,1,2
DT1300032,0,0,0,1,0,0,7,2,2
DT0801681,0,0,0,0,0,1,7,2,2
DT0400851,0,1,0,0,0,0,7,1,2
DT0600711,0,0,0,1,0,0,7,2,2
DT0200308,1,0,0,0,0,0,4,1,2
DT0401072,0,1,0,0,0,0,7,1,2
DT1100126,1,0,0,0,0,0,3,1,1
DT0500036,0,0,1,0,0,0,7,1,2
DT0101330,1,0,0,0,0,0,4,1,2
DT0700420,0,0,0,0,0,1,7,2,2
DT0701213,0,0,0,0,0,1,7,2,2
DT0101950,1,0,0,0,0,0,4,1,2
DT1200708,0,0,0,1,0,0,7,2,2
DT0101469,1,0,0,0,0,0,5,1,2
DT1001054,0,0,0,1,0,0,7,2,2
DT0400328,0,0,0,1,0,0,7,2,2
DT0101943,1,0,0,0,0,0,7,1,2
DT1200308,0,0,0,0,0,0,7,2,2
DT0101941,1,0,0,0,0,0,4,1,2
DT0300086,0,0,0,1,0,0,7,2,2
DT0600823,0,0,1,0,0,0,4,1,2
DT0101938,1,0,0,0,0,0,7,1,2
DT0201515,1,0,0,0,0,0,4,1,2
DT0100522,1,0,0,0,0,0,4,1,2
DT0101935,1,0,0,0,0,0,7,1,2
DT1200492,0,0,0,1,0,0,7,2,2
DT1000908,0,0,1,0,0,0,4,1,2
DT1301196,0,0,0,1,0,0,7,2,2
DT0501232,0,0,0,1,0,0,7,2,2
DT1300750,0,0,0,1,0,0,7,2,2
DT0102671,1,0,0,0,0,0,4,1,2
DT1201266,0,0,0,0,0,1,7,2,2
DT0400731,0,0,0,1,0,0,4,2,2
DT0801308,0,0,0,0,0,1,7,2,2
DT0201176,1,0,0,0,0,0,3,1,1
DT0101922,1,0,0,0,0,0,4,1,2
DT0101920,1,0,0,0,0,0,4,1,2
DT0801290,0,0,0,0,0,1,7,2,2
DT0101577,1,0,0,0,0,0,3,1,1
DT0300311,0,0,0,1,0,0,5,2,2
DT1001023,0,0,0,1,0,0,7,2,2
DT0601263,0,0,1,0,0,0,7,1,2
DT1300020,0,0,0,1,0,0,5,2,2
DT0501126,0,0,1,0,0,0,4,1,2
DT0101909,1,0,0,0,0,0,3,1,1
DT0600602,0,0,0,1,0,0,7,2,2
DT0801771,0,0,0,0,0,1,7,2,2
DT0300453,0,1,0,0,0,0,5,1,2
dt1100995,1,0,0,0,0,0,3,1,1
DT0101900,1,0,0,0,0,0,5,1,2
DT1101148,1,0,0,0,0,0,7,1,2
DT0400901,0,0,0,1,0,0,7,2,2
DT1100437,1,0,0,0,0,0,7,1,2
DT0400291,0,0,1,0,0,0,7,1,2
DT0100744,1,0,0,0,0,0,7,1,2
DT0800450,0,0,0,0,0,1,7,2,2
DT0400979,0,0,0,1,0,0,5,2,2
DT0201312,1,0,0,0,0,0,3,1,1
DT1100118,1,0,0,0,0,0,5,1,2
DT1201167,0,0,0,1,0,0,7,2,2
DT0201235,1,0,0,0,0,0,4,1,2
DT0101650,1,0,0,0,0,0,4,1,2
DT1300083,0,0,0,1,0,0,7,2,2
DT1100838,1,0,0,0,0,0,7,1,2
DT1000019,0,0,0,1,0,0,7,2,2
DT0900661,1,0,0,0,0,0,5,1,2
DT0101357,1,0,0,0,0,0,4,1,2
DT0801953,0,0,0,1,0,0,7,2,2
DT1000067,0,0,0,0,0,1,4,2,2
DT0102198,1,0,0,0,0,0,7,1,2
DT1100893,1,0,0,1,0,0,7,1,2
DT0101080,1,0,0,0,0,0,7,1,2
DT0800817,0,0,0,0,1,0,7,2,2
DT0101863,1,0,0,0,0,0,3,1,1
DT0301179,0,1,0,0,0,0,4,1,2
DT1001199,0,0,0,1,0,0,4,2,2
DT1001087,0,0,0,1,0,0,7,2,2
DT0800235,0,0,0,0,0,1,7,2,2
DT1201077,0,0,0,1,0,0,7,2,2
DT1000051,0,0,0,1,0,0,7,2,2
DT0101093,1,0,0,0,0,0,7,1,2
DT1300773,0,0,0,1,0,0,4,2,2
DT0101850,1,0,0,0,0,0,4,1,2
DT0700338,0,0,0,0,0,1,7,2,2
DT0101835,1,0,0,0,0,0,7,1,2
DT0700839,0,0,0,0,0,1,7,2,2
DT1200295,0,0,0,1,0,0,7,2,2
DT1100009,1,0,0,0,0,0,7,1,2
DT1100151,1,0,0,0,0,0,4,1,2
DT0200660,1,0,0,0,0,0,7,1,2
DT1100111,1,0,0,0,0,0,4,1,2
DT0500413,0,0,1,0,0,0,7,1,2
dt1100793,1,0,0,0,0,0,3,1,1
DT1201270,0,0,0,1,0,0,4,2,2
DT0900902,1,0,0,0,0,0,5,1,2
DT0101015,0,0,1,0,0,0,7,1,2
dt1100494,1,0,0,0,0,0,4,1,2
DT0700098,0,0,0,1,0,0,7,2,2
DT0501005,0,0,1,0,0,0,7,1,2
DT0800945,0,0,0,1,0,0,7,2,2
DT0101825,1,0,0,0,0,0,3,1,1
DT0101824,1,0,0,0,0,0,4,1,2
DT0700640,0,0,0,0,0,1,7,2,2
DT0800629,0,0,0,0,0,1,7,2,2
DT1301082,0,1,0,0,0,0,7,1,2
DT0900381,1,0,0,0,0,0,4,1,2
DT1200767,0,0,0,1,0,0,7,2,2
DT0101815,1,0,0,0,0,0,4,1,2
DT0101814,1,0,0,0,0,0,3,1,1
DT0400824,0,1,0,0,0,0,5,1,2
DT0101812,1,0,0,0,0,0,4,1,2
